index	Jogador	Time	Posicao	preco_cartoleta
0	Vanderlei	Santos	Goleiro	22.789999999997715
1	Henrique Dourado	Fluminense	Atacante	22.25999999999824
2	Gatito Fernández	Botafogo	Goleiro	21.42999999999745
3	Diego	Flamengo	Meia	21.339999999997623
4	Zé Rafael 	Bahia	Meia	20.360000000000525
5	Lucca	Ponte Preta	Atacante	19.88999999999948
6	Luan	Grêmio	Atacante	19.86000000000052
7	Hernanes	São Paulo	Meia	18.449999999998305
8	Nino Paraíba	Ponte Preta	Lateral	18.399999999999057
9	Thiago Neves	Cruzeiro	Meia	16.550000000001553
10	Dudu	Palmeiras	Atacante	16.149999999999736
11	Borja	Palmeiras	Atacante	15.629999999999793
12	Diego Souza	Sport	Meia	15.559999999998894
13	Fernando Prass	Palmeiras	Goleiro	15.40000000000001
14	Ramiro	Grêmio	Meia	15.139999999999496
15	Yerry Mina	Palmeiras	Zagueiro	14.960000000000129
16	Everton	Flamengo	Meia	14.849999999999776
17	Bruno Henrique	Santos	Atacante	14.800000000001393
18	Clayson	Corinthians	Atacante	14.599999999999675
19	Wilson	Coritiba	Goleiro	14.51999999999912
20	Jean	Palmeiras	Lateral	14.48000000000089
21	Fred	Atlético-MG	Atacante	14.429999999999602
22	Rodriguinho	Corinthians	Meia	14.339999999998167
23	Régis	Bahia	Meia	14.25
24	Henrique Almeida	Coritiba	Atacante	14.25
25	Réver	Flamengo	Zagueiro	14.190000000000987
26	Cássio	Corinthians	Goleiro	14.190000000000987
27	Sornoza	Fluminense	Meia	14.099999999999456
28	Edson	Bahia	Meia	14.050000000001313
29	Lucas Pratto	São Paulo	Atacante	13.949999999998699
30	Reinaldo	Chapecoense	Lateral	13.849999999999339
31	Pedro Geromel	Grêmio	Zagueiro	13.849999999999339
32	Gustavo Scarpa	Fluminense	Meia	13.69000000000094
33	Alisson	Cruzeiro	Meia	13.360000000000491
34	Alejandro Guerra	Palmeiras	Meia	13.029999999999202
35	Jucilei	São Paulo	Meia	13.0
36	Sidcley	Atlético-PR	Lateral	12.970000000000798
37	Ángel Romero	Corinthians	Atacante	12.830000000001283
38	Fagner	Corinthians	Lateral	12.75
39	Fábio	Cruzeiro	Goleiro	12.44999999999889
40	Robinho	Atlético-MG	Atacante	12.239999999999432
41	Diogo Barbosa	Cruzeiro	Lateral	12.230000000001281
42	Bruno Silva	Botafogo	Meia	12.220000000000775
43	Arthur 	Chapecoense	Atacante	12.160000000001538
44	Nenê	Vasco	Meia	12.110000000000483
45	Victor Luis	Botafogo	Lateral	12.040000000000749
46	Wendel	Fluminense	Meia	11.940000000000737
47	Jô	Corinthians	Atacante	11.930000000000264
48	Luis Fabiano	Vasco	Atacante	11.819999999999736
49	Renê Júnior	Bahia	Meia	11.790000000000747
50	Balbuena	Corinthians	Zagueiro	11.669999999998764
51	Aranha	Ponte Preta	Goleiro	11.569999999999736
52	Éverton Ribeiro	Flamengo	Meia	11.550000000000967
53	Capa	Avaí	Lateral	11.489999999999528
54	Rithely	Sport	Meia	11.47000000000075
55	Fernandinho	Grêmio	Atacante	11.41000000000141
56	Pablo	Corinthians	Zagueiro	11.400000000000963
57	Victor	Atlético-MG	Goleiro	11.389999999999523
58	Ricardo Oliveira	Santos	Atacante	11.360000000000477
59	Paolo Guerrero	Flamengo	Atacante	11.33000000000122
60	David Braz	Santos	Zagueiro	11.319999999999736
61	Edílson	Grêmio	Lateral	11.309999999999352
62	Marllon	Ponte Preta	Zagueiro	11.300000000000926
63	Guilherme	Atlético-PR	Meia	11.300000000000926
64	Jean	Bahia	Goleiro	11.26999999999888
65	Tomas Bastos	Coritiba	Meia	11.25
66	Júnior Tavares	São Paulo	Lateral	11.150000000000952
67	André	Sport	Atacante	11.150000000000952
68	Gilberto 	Vasco	Lateral	11.08999999999865
69	Bruno Cortez	Grêmio	Lateral	10.959999999999262
70	Wellington Paulista	Chapecoense	Atacante	10.910000000001315
71	Kannemann	Grêmio	Zagueiro	10.90000000000094
72	Marcos Rocha	Atlético-MG	Lateral	10.87000000000084
73	Ramon	Vasco	Lateral	10.849999999999064
74	Patrick	Sport	Meia	10.80999999999943
75	Fernando Miguel	Vitória	Goleiro	10.739999999999636
76	Kleber	Coritiba	Atacante	10.739999999999636
77	Geuvânio	Flamengo	Atacante	10.629999999999201
78	Elias	Atlético-MG	Meia	10.559999999999471
79	Petros	São Paulo	Meia	10.550000000000784
80	Arthur	Grêmio	Meia	10.540000000000733
81	Juninho	Bahia	Meia	10.41000000000121
82	Victor Ferraz	Santos	Lateral	10.389999999999533
83	Marcos Guilherme 	São Paulo	Meia	10.379999999999244
84	Guilherme Arana	Corinthians	Lateral	10.339999999998806
85	Roger	Botafogo	Atacante	10.309999999999516
