pontuacao	frequencia	media
-5	0.0006	2.4215799999999983
-4	0.0034	2.4215799999999983
-3	0.0094	2.4215799999999983
-2	0.0238	2.4215799999999983
-1	0.0638	2.4215799999999983
0	0.1248	2.4215799999999983
1	0.1474	2.4215799999999983
2	0.1442	2.4215799999999983
3	0.1254	2.4215799999999983
4	0.0938	2.4215799999999983
5	0.0824	2.4215799999999983
6	0.0554	2.4215799999999983
7	0.0412	2.4215799999999983
8	0.0322	2.4215799999999983
9	0.0184	2.4215799999999983
10	0.0108	2.4215799999999983
11	0.0088	2.4215799999999983
12	0.0046	2.4215799999999983
13	0.004	2.4215799999999983
14	0.0022	2.4215799999999983
15	0.0008	2.4215799999999983
16	0.0008	2.4215799999999983
17	0.0002	2.4215799999999983
18	0.001	2.4215799999999983
19	0.0004	2.4215799999999983
20	0.0	2.4215799999999983
