pontuacao	frequencia	media
-4	0.0008	1.4227000000000032
-3	0.005	1.4227000000000032
-2	0.0436	1.4227000000000032
-1	0.1512	1.4227000000000032
0	0.2096	1.4227000000000032
1	0.1498	1.4227000000000032
2	0.1248	1.4227000000000032
3	0.061	1.4227000000000032
4	0.0662	1.4227000000000032
5	0.063	1.4227000000000032
6	0.039	1.4227000000000032
7	0.0328	1.4227000000000032
8	0.0176	1.4227000000000032
9	0.011	1.4227000000000032
10	0.0088	1.4227000000000032
11	0.0062	1.4227000000000032
12	0.0036	1.4227000000000032
13	0.0018	1.4227000000000032
14	0.0022	1.4227000000000032
15	0.001	1.4227000000000032
16	0.0006	1.4227000000000032
