pontuacao	frequencia	media
1	0.0	8.1042
2	0.0	8.1042
3	0.1354	8.1042
4	0.0	8.1042
5	0.122	8.1042
6	0.0676	8.1042
7	0.0	8.1042
8	0.1416	8.1042
9	0.022	8.1042
10	0.0688	8.1042
11	0.0712	8.1042
12	0.0056	8.1042
13	0.074	8.1042
14	0.022	8.1042
15	0.0244	8.1042
16	0.0336	8.1042
17	0.0064	8.1042
18	0.0246	8.1042
19	0.0086	8.1042
20	0.0064	8.1042
21	0.012	8.1042
22	0.0034	8.1042
23	0.005	8.1042
24	0.0038	8.1042
25	0.0016	8.1042
26	0.0036	8.1042
27	0.001	8.1042
28	0.001	8.1042
29	0.0006	8.1042
30	0.0004	8.1042
31	0.0008	8.1042
32	0.0002	8.1042
33	0.0002	8.1042
34	0.0	8.1042
35	0.0	8.1042
36	0.0	8.1042
37	0.0	8.1042
38	0.0	8.1042
