pontuacao	frequencia	media
-9	0.0002	5.925780000000002
-8	0.0	5.925780000000002
-7	0.0	5.925780000000002
-6	0.0	5.925780000000002
-5	0.0008	5.925780000000002
-4	0.0028	5.925780000000002
-3	0.007	5.925780000000002
-2	0.0084	5.925780000000002
-1	0.0172	5.925780000000002
0	0.033	5.925780000000002
1	0.0448	5.925780000000002
2	0.0598	5.925780000000002
3	0.0734	5.925780000000002
4	0.0882	5.925780000000002
5	0.0974	5.925780000000002
6	0.099	5.925780000000002
7	0.0926	5.925780000000002
8	0.083	5.925780000000002
9	0.074	5.925780000000002
10	0.0624	5.925780000000002
11	0.0428	5.925780000000002
12	0.0382	5.925780000000002
13	0.0258	5.925780000000002
14	0.0172	5.925780000000002
15	0.0124	5.925780000000002
16	0.0084	5.925780000000002
17	0.0046	5.925780000000002
18	0.0026	5.925780000000002
19	0.0016	5.925780000000002
20	0.0006	5.925780000000002
21	0.0008	5.925780000000002
22	0.0006	5.925780000000002
23	0.0002	5.925780000000002
