pontuacao	frequencia	media
-5	0.0002	2.567580000000005
-4	0.0016	2.567580000000005
-3	0.0054	2.567580000000005
-2	0.0128	2.567580000000005
-1	0.0454	2.567580000000005
0	0.1034	2.567580000000005
1	0.127	2.567580000000005
2	0.1606	2.567580000000005
3	0.1448	2.567580000000005
4	0.1298	2.567580000000005
5	0.1008	2.567580000000005
6	0.0676	2.567580000000005
7	0.044	2.567580000000005
8	0.0278	2.567580000000005
9	0.0144	2.567580000000005
10	0.0086	2.567580000000005
11	0.0032	2.567580000000005
12	0.0014	2.567580000000005
13	0.0002	2.567580000000005
14	0.0004	2.567580000000005
15	0.0002	2.567580000000005
16	0.0002	2.567580000000005
17	0.0	2.567580000000005
