index	Jogador	Time	Posicao	preco_cartoleta
62	Luis Fabiano	Vasco	Atacante	11.300000000000926
63	Bruno Cortez	Grêmio	Lateral	11.26000000000044
64	Tomas Bastos	Coritiba	Meia	11.25
65	Marllon	Ponte Preta	Zagueiro	11.20999999999926
66	Otero	Atlético-MG	Meia	11.180000000000263
67	Wellington Paulista	Chapecoense	Atacante	11.180000000000263
68	Aranha	Ponte Preta	Goleiro	11.160000000001364
69	Pablo	Corinthians	Zagueiro	11.139999999999526
70	Petros	São Paulo	Meia	11.029999999999266
71	Tiago 	Bahia	Zagueiro	11.0
72	Gilberto 	Vasco	Lateral	10.959999999999262
73	Igor Rabello	Botafogo	Zagueiro	10.940000000000591
74	Ricardo Oliveira	Santos	Atacante	10.940000000000591
75	Jean	Vasco	Meia	10.919999999998797
76	Fernando Miguel	Vitória	Goleiro	10.90000000000094
77	Júnior Tavares	São Paulo	Lateral	10.87000000000084
78	Fagner Alemão	Avaí	Lateral	10.849999999999064
79	Cueva	São Paulo	Meia	10.779999999999276
80	Réver	Flamengo	Zagueiro	10.69000000000055
81	Rithely	Sport	Meia	10.61000000000047
82	Patrick	Sport	Meia	10.559999999999471
83	Juninho	Bahia	Meia	10.51999999999903
84	Everton	Grêmio	Atacante	10.5
85	Fernandinho	Grêmio	Atacante	10.47000000000071
86	Anderson Martins	Vasco	Zagueiro	10.379999999999244
87	Roger	Botafogo	Atacante	10.309999999999516
88	Jadson	Corinthians	Meia	10.290000000000727
89	Douglas Friedrich	Avaí	Goleiro	10.2799999999993
90	Edílson	Grêmio	Lateral	10.150000000000903
91	Willian Arão	Flamengo	Meia	10.12999999999929
92	Matheus Savio	Flamengo	Meia	10.0999999999991
93	Yago Pikachu	Vasco	Lateral	10.080000000001156
94	Marcelo Grohe	Grêmio	Goleiro	10.040000000000724
95	Guilherme Arana	Corinthians	Lateral	9.970000000000686
96	Gabriel	Corinthians	Meia	9.93000000000026
97	Rodrigo Lindoso	Botafogo	Meia	9.87999999999934
98	Bruno Henrique	Palmeiras	Meia	9.839999999998923
99	Arnaldo	Botafogo	Lateral	9.680000000000259
100	Rodrigo Caio	São Paulo	Zagueiro	9.680000000000259
101	Léo Moura	Grêmio	Lateral	9.669999999998868
102	Victor Ferraz	Santos	Lateral	9.589999999998986
103	Jefferson	Botafogo	Goleiro	9.569999999999741
104	Allione	Bahia	Meia	9.569999999999741
105	Leonardo Silva	Atlético-MG	Zagueiro	9.55999999999966
106	Leandro Silva	Avaí	Lateral	9.459999999999283
107	Kleber	Coritiba	Atacante	9.459999999999283
108	Marcos Guilherme 	São Paulo	Meia	9.419999999998886
109	Edigar Junio	Bahia	Atacante	9.330000000001109
110	Willian Farias	Vitória	Meia	9.330000000001109
111	Jonas	Coritiba	Meia	9.300000000000498
112	Edu Dracena	Palmeiras	Zagueiro	9.290000000000713
113	Vitor Bueno	Santos	Meia	9.290000000000713
114	Rafael Sobis	Cruzeiro	Atacante	9.26999999999933
115	Martín Silva	Vasco	Goleiro	9.239999999999908
116	Keno	Palmeiras	Atacante	9.209999999999289
117	Apodi	Chapecoense	Lateral	9.19000000000026
118	Marquinhos Gabriel	Corinthians	Meia	9.099999999999161
119	Pedro Henrique	Corinthians	Zagueiro	9.099999999999161
120	Pará	Flamengo	Lateral	9.08999999999912
121	Rildo	Coritiba	Atacante	9.019999999999401
122	Guilherme	Atlético-PR	Meia	9.0
123	Lucas Barrios	Grêmio	Atacante	9.0
124	Rodinei	Flamengo	Lateral	8.970000000000635
125	Geferson	Vitória	Lateral	8.959999999999292
126	Renan Ribeiro	São Paulo	Goleiro	8.900000000000825
127	Michel 	Grêmio	Meia	8.870000000000438
128	Dedé	Cruzeiro	Zagueiro	8.860000000000449
129	Sander	Sport	Lateral	8.819999999999744
130	Egídio	Palmeiras	Lateral	8.80999999999983
131	Moisés	Palmeiras	Meia	8.800000000000361
132	Jonathan	Atlético-PR	Lateral	8.790000000000704
133	Gabriel	Atlético-MG	Zagueiro	8.75
134	Juninho	Palmeiras	Zagueiro	8.690000000000142
135	Wallace Reis 	Vitória	Zagueiro	8.66999999999894
136	Mateus Vital	Vasco	Meia	8.66999999999894
137	Júnior Dutra	Avaí	Atacante	8.650000000000807
138	Henrique	Fluminense	Zagueiro	8.650000000000807
139	Arthur	Grêmio	Meia	8.650000000000807
140	Joel Carli	Botafogo	Zagueiro	8.639999999999556
141	Arrascaeta	Cruzeiro	Meia	8.589999999999273
142	Mayke	Palmeiras	Lateral	8.580000000001053
143	Lucas Veríssimo	Santos	Zagueiro	8.550000000000287
144	Deyverson	Palmeiras	Atacante	8.509999999999925
145	Neto Berola	Coritiba	Atacante	8.5
146	Henrique	Vasco	Lateral	8.49000000000008
147	Orejuela	Fluminense	Meia	8.440000000000078
148	Valdívia	Atlético-MG	Meia	8.410000000000666
149	Thiago Heleno	Atlético-PR	Zagueiro	8.38999999999956
150	Léo	Cruzeiro	Zagueiro	8.349999999999216
151	Conca	Flamengo	Meia	8.349999999999216
152	Cazares	Atlético-MG	Meia	8.30999999999996
153	Rhodolfo	Flamengo	Zagueiro	8.30999999999996
154	André Lima	Vitória	Atacante	8.300000000000207
155	Wellington Silva	Fluminense	Atacante	8.290000000000692
156	Arboleda	São Paulo	Zagueiro	8.240000000000144
157	Bruno Pacheco	Atlético-GO	Lateral	8.220000000000585
158	Geuvânio	Flamengo	Atacante	8.180000000000256
159	Diego Rosa	Atlético-GO	Meia	8.169999999998982
160	Ravanelli	Ponte Preta	Meia	8.160000000000581
161	Manoel	Cruzeiro	Zagueiro	8.160000000000581
162	Werley	Coritiba	Zagueiro	8.160000000000581
163	Márcio Araújo	Flamengo	Meia	8.12999999999976
164	Romulo	Avaí	Atacante	8.110000000000435
165	Kieza	Vitória	Atacante	8.040000000000688
166	Rafael Vaz	Flamengo	Zagueiro	8.040000000000688
167	Sidão	São Paulo	Goleiro	7.959999999999314
168	Lucas Romero	Cruzeiro	Meia	7.959999999999314
169	Felipe Santana	Atlético-MG	Zagueiro	7.860000000000431
170	Tréllez	Vitória	Atacante	7.839999999999539
171	Felipe Melo	Palmeiras	Meia	7.830000000000987
172	Tchê Tchê	Palmeiras	Meia	7.810000000000104
173	Rodrigo	Ponte Preta	Zagueiro	7.7099999999993205
174	Ronaldo Alves	Sport	Zagueiro	7.7099999999993205
175	Mancuello	Flamengo	Meia	7.700000000000005
176	Mauricio Kozlinski	Avaí	Goleiro	7.689999999999856
177	Willian	Palmeiras	Atacante	7.669999999999029
178	Cuéllar	Flamengo	Meia	7.66000000000039
179	Betão	Avaí	Zagueiro	7.639999999999573
180	Gilson	Botafogo	Lateral	7.6299999999999155
181	Luiz Antonio 	Chapecoense	Meia	7.62000000000008
182	Renê	Flamengo	Lateral	7.610000000000425
183	Rafael	Cruzeiro	Goleiro	7.599999999999283
184	Kanu	Vitória	Zagueiro	7.589999999999639
185	Ribamar	Atlético-PR	Atacante	7.580000000000962
186	Robinho	Cruzeiro	Meia	7.540000000000675
187	Felipe Gedoz 	Atlético-PR	Meia	7.51999999999992
188	Roger Carvalho	Atlético-GO	Zagueiro	7.509999999999644
189	Rafinha	Cruzeiro	Meia	7.5
190	Fernando Bob	Ponte Preta	Meia	7.490000000000363
191	Sassá	Cruzeiro	Atacante	7.43000000000025
192	Walter	Atlético-GO	Atacante	7.419999999999056
193	Zé Roberto	Palmeiras	Lateral	7.380000000000003
194	Marcelo Oliveira	Grêmio	Lateral	7.36000000000042
195	Nikão	Atlético-PR	Meia	7.36000000000042
196	Patric	Vitória	Lateral	7.349999999999309
197	Hernane	Bahia	Atacante	7.330000000000935
198	Rodrigo Pimpão	Botafogo	Atacante	7.3100000000002705
199	Jailson	Palmeiras	Goleiro	7.299999999999837
200	Vladimir Hernández	Santos	Atacante	7.2799999999994895
201	Buffarini	São Paulo	Lateral	7.2799999999994895
202	Dodô	Coritiba	Lateral	7.2799999999994895
203	Maicon	Grêmio	Meia	7.25999999999956
204	Maicon	Avaí	Lateral	7.240000000000445
205	Andrigo	Atlético-GO	Meia	7.240000000000445
206	Maycon	Corinthians	Meia	7.200000000000206
207	Guilherme	Botafogo	Atacante	7.189999999999684
208	Neilton	Vitória	Atacante	7.130000000000095
209	Wellington Nem	São Paulo	Atacante	7.130000000000095
210	Anselmo	Sport	Meia	7.099999999999335
211	Eduardo	Bahia	Lateral	7.049999999999728
212	Alan Costa	Vitória	Zagueiro	7.020000000000141
213	Jandrei	Chapecoense	Goleiro	6.959999999999341
214	Rogério	Sport	Atacante	6.950000000000319
215	Hudson	Cruzeiro	Meia	6.900000000000642
216	Walter	Corinthians	Goleiro	6.880000000000192
217	William Matheus	Coritiba	Lateral	6.880000000000192
218	Thiago Carleto	Coritiba	Lateral	6.839999999999982
219	Luis Ricardo	Botafogo	Lateral	6.799999999999612
220	Douglas Grolli	Chapecoense	Zagueiro	6.770000000000265
221	Danilo Barcelos	Ponte Preta	Meia	6.74000000000063
222	Trauco	Flamengo	Lateral	6.729999999999714
223	Brenner	Botafogo	Atacante	6.720000000000457
224	Marcão Silva	Atlético-GO	Meia	6.709999999999348
225	Juninho	Vitória	Lateral	6.689999999999488
226	Paulinho	Atlético-GO	Meia	6.580000000000843
227	Róger Guedes	Palmeiras	Atacante	6.580000000000843
228	Léo Gamalho	Ponte Preta	Atacante	6.569999999999755
229	Uillian Correia	Vitória	Meia	6.479999999999621
230	Paulão	Vasco	Zagueiro	6.380000000000314
231	Luan	Palmeiras	Zagueiro	6.360000000000395
232	Alison	Santos	Meia	6.340000000000133
233	Jorginho	Atlético-GO	Meia	6.340000000000133
234	Euller 	Vitória	Lateral	6.310000000000543
235	Renato Cajá	Ponte Preta	Meia	6.290000000000637
236	Lucas Fonseca	Bahia	Zagueiro	6.270000000000377
237	Cléber Reis	Coritiba	Zagueiro	6.270000000000377
238	Ezequiel 	Cruzeiro	Lateral	6.270000000000377
239	Rafael Thyere	Grêmio	Zagueiro	6.240000000000661
240	Renato	Santos	Meia	6.229999999999623
241	Seijas	Chapecoense	Meia	6.209999999999367
242	Mendoza	Bahia	Atacante	6.200000000000501
243	Thomás	Sport	Meia	6.159999999999867
244	Durval	Sport	Zagueiro	6.150000000000543
245	Juan	Flamengo	Zagueiro	6.119999999999716
246	Marcos Vinícius	Botafogo	Meia	6.099999999999464
247	Vinícius	Bahia	Meia	6.060000000000511
248	Magrão	Sport	Goleiro	6.040000000000627
249	Copete	Santos	Atacante	6.009999999999375
250	Gustavo Henrique	Santos	Zagueiro	6.0
251	Paulo Victor	Grêmio	Goleiro	5.9599999999993765
252	Maicosuel	São Paulo	Meia	5.900000000000505
253	Emerson Silva	Botafogo	Zagueiro	5.900000000000505
254	Emerson Sheik	Ponte Preta	Atacante	5.8899999999996195
255	Clayton	Atlético-MG	Atacante	5.8899999999996195
256	Thiago Santos	Palmeiras	Meia	5.8899999999996195
257	Leandro Salino	Vitória	Lateral	5.869999999999747
258	Eduardo da Silva	Atlético-PR	Atacante	5.869999999999747
259	Leandro Pereira	Sport	Atacante	5.860000000000379
260	Diego Tavares	Avaí	Lateral	5.830000000000727
261	Michel Bastos	Palmeiras	Meia	5.790000000000616
262	Marcos Calazans	Fluminense	Atacante	5.759999999999418
263	Matheus Ribeiro	Santos	Lateral	5.759999999999418
264	Elton	Ponte Preta	Meia	5.740000000000578
265	Alan Santos	Coritiba	Meia	5.68999999999954
266	Naldo	Ponte Preta	Meia	5.669999999999302
267	David	Vitória	Atacante	5.659999999999868
268	Canteros	Chapecoense	Meia	5.650000000000463
269	Airton	Botafogo	Meia	5.63000000000022
270	Gum	Fluminense	Zagueiro	5.56000000000044
271	João Pedro 	Chapecoense	Lateral	5.529999999999695
272	Matheus Galdezani	Coritiba	Meia	5.509999999999463
273	Richard	Fluminense	Meia	5.490000000000532
274	Cleiton Xavier	Vitória	Meia	5.479999999999631
275	Jean Mota	Santos	Meia	5.4700000000002955
276	Mena	Sport	Lateral	5.45000000000047
277	Lucho González	Atlético-PR	Meia	5.45000000000047
278	Raul Prata	Sport	Lateral	5.439999999999579
279	Santos	Atlético-PR	Goleiro	5.430000000000236
280	Igor	Atlético-GO	Meia	5.430000000000236
281	Luan	Atlético-MG	Atacante	5.409999999999869
282	Marcio	Coritiba	Zagueiro	5.369999999999818
283	Danilinho	Vitória	Atacante	5.330000000000632
284	Alex Silva	Atlético-MG	Lateral	5.2900000000005925
285	Ariel Cabral	Cruzeiro	Meia	5.2900000000005925
286	Luiz Otávio 	Chapecoense	Zagueiro	5.259999999999515
287	Fernandinho	Ponte Preta	Lateral	5.259999999999515
288	Marcelo	Botafogo	Zagueiro	5.25
289	Túlio de Melo	Chapecoense	Atacante	5.220000000000254
290	Judson	Avaí	Meia	5.209999999999412
291	Bruno Rodrigo	Grêmio	Zagueiro	5.209999999999412
292	Élber	Cruzeiro	Meia	5.200000000000458
293	Jeferson	Ponte Preta	Lateral	5.169999999999403
294	Luan	Avaí	Meia	5.159999999999869
295	Weverton	Atlético-PR	Goleiro	5.159999999999869
296	Júlio César	Fluminense	Goleiro	5.150000000000366
297	Giovanni Augusto	Corinthians	Meia	5.150000000000366
298	João Paulo	Coritiba	Meia	5.13999999999965
299	Pavez	Atlético-PR	Meia	5.13999999999965
300	Marlone	Atlético-MG	Meia	5.130000000000143
301	Gustavo Ferrareis	Bahia	Meia	5.110000000000349
302	Henrique	Cruzeiro	Meia	5.110000000000349
303	Romulo	Flamengo	Meia	5.0800000000005765
304	Oswaldo Henríquez	Sport	Zagueiro	5.04999999999955
305	Deivid	Atlético-PR	Meia	5.040000000000578
306	Edimar	São Paulo	Lateral	5.02999999999978
307	Kelvin	Vasco	Atacante	5.02999999999978
308	Fabrício Bruno	Chapecoense	Zagueiro	5.009999999999571
309	Digão	Cruzeiro	Zagueiro	4.990000000000425
310	Lucas Paquetá	Flamengo	Meia	4.950000000000444
311	Marlon	Fluminense	Lateral	4.90000000000031
312	Daniel	Coritiba	Meia	4.90000000000031
313	Wagner	Vasco	Meia	4.889999999999661
314	Léo	Coritiba	Lateral	4.849999999999702
315	Aderllan Santos	São Paulo	Zagueiro	4.77999999999983
316	Madson	Vasco	Lateral	4.770000000000358
317	Adilson	Atlético-MG	Meia	4.770000000000358
318	Léo	Grêmio	Goleiro	4.770000000000358
319	Bruno Alves	São Paulo	Zagueiro	4.759999999999632
320	Osvaldo	Sport	Atacante	4.75
321	Roger Bernardo	Atlético-MG	Meia	4.729999999999642
322	Reginaldo	Fluminense	Zagueiro	4.729999999999642
323	Baumjohann	Coritiba	Meia	4.709999999999443
324	Bruno Paulista	Vasco	Meia	4.709999999999443
325	Thiago Ribeiro	Santos	Atacante	4.700000000000429
326	Diego Renan	Chapecoense	Lateral	4.689999999999722
327	Lucas Silva	Cruzeiro	Meia	4.6699999999995265
328	Tiago Real	Coritiba	Meia	4.6699999999995265
329	Juan	Avaí	Meia	4.630000000000048
330	Fabrício	Atlético-PR	Lateral	4.630000000000048
331	Matheus Fernandes	Botafogo	Meia	4.619999999999954
332	Guilherme Costa	Vasco	Meia	4.590000000000129
333	Rafael Moura	Atlético-MG	Atacante	4.590000000000129
334	Matheus Rossetto	Atlético-PR	Meia	4.580000000000449
335	Pedro Castro	Avaí	Meia	4.569999999999775
336	Fábio Santos	Atlético-MG	Lateral	4.569999999999775
337	Agenor	Sport	Goleiro	4.569999999999775
338	Douglas	Fluminense	Meia	4.560000000000249
339	Matheus Reis	Bahia	Lateral	4.540000000000545
340	Ramon	Vitória	Zagueiro	4.520000000000354
341	Breno Lopes	Atlético-GO	Lateral	4.470000000000101
342	Berrío 	Flamengo	Atacante	4.450000000000412
343	Walisson Maia	Coritiba	Zagueiro	4.439999999999779
344	Manga Escobar	Vasco	Atacante	4.430000000000224
345	Mascarenhas	Fluminense	Lateral	4.430000000000224
346	Everton Felipe	Sport	Meia	4.409999999999872
347	Gilvan	Atlético-GO	Zagueiro	4.400000000000181
348	Daniel Guedes 	Santos	Lateral	4.389999999999689
349	Léo Santos	Corinthians	Zagueiro	4.379999999999993
350	Thomaz	São Paulo	Meia	4.379999999999993
351	Marcos Junior	Fluminense	Atacante	4.37000000000001
352	Wendel	Ponte Preta	Meia	4.37000000000001
353	Douglas	Chapecoense	Zagueiro	4.330000000000374
354	Fabiano	Palmeiras	Lateral	4.319999999999778
355	Wanderson	Atlético-PR	Zagueiro	4.319999999999778
356	Marquinhos	Sport	Atacante	4.319999999999778
357	Renato	Fluminense	Lateral	4.319999999999778
358	Éder Militão	São Paulo	Meia	4.290000000000527
359	Caíque	Vitória	Goleiro	4.279999999999946
360	Bruno	São Paulo	Lateral	4.279999999999946
361	Fred	Vitória	Zagueiro	4.259999999999777
362	Ederson	Flamengo	Meia	4.25
363	Yago	Ponte Preta	Zagueiro	4.25
364	Kaio	Grêmio	Meia	4.240000000000217
365	Thiago	Flamengo	Goleiro	4.240000000000217
366	Elicarlos	Chapecoense	Meia	4.220000000000039
367	Felipe Vizeu	Flamengo	Atacante	4.220000000000039
368	Paulinho	Vasco	Atacante	4.189999999999845
369	Luiz Fernando 	Atlético-GO	Meia	4.189999999999845
370	Marcinho	São Paulo	Atacante	4.169999999999678
371	Pedro	Fluminense	Atacante	4.159999999999872
372	Gustavo	Avaí	Zagueiro	4.139999999999705
373	Pisculichi	Vitória	Meia	4.12999999999993
374	Roberto	Chapecoense	Lateral	4.120000000000072
375	Andrés Ríos	Vasco	Atacante	4.1100000000002925
376	João Paulo	Avaí	Lateral	4.049999999999619
377	Kayke	Santos	Atacante	4.049999999999619
378	Lucas Lima	Santos	Meia	4.0
379	Lucas Fernandes	São Paulo	Meia	4.0
380	Erazo	Atlético-MG	Zagueiro	3.979999999999657
381	Diego Cavalieri	Fluminense	Goleiro	3.9699999999999673
382	Rafael Marques	Cruzeiro	Atacante	3.9500000000003723
383	Amaral	Chapecoense	Meia	3.9300000000002155
384	Éderson	Atlético-PR	Atacante	3.900000000000017
385	Thiago Martins	Bahia	Zagueiro	3.900000000000017
386	Penilla	Chapecoense	Atacante	3.8700000000001427
387	João Paulo	Botafogo	Meia	3.8600000000002743
388	Samuel Xavier	Sport	Lateral	3.840000000000126
389	Lucas Fernandes	Atlético-PR	Atacante	3.8199999999997867
390	Jailson	Grêmio	Meia	3.8199999999997867
391	Maurinho	Avaí	Atacante	3.8199999999997867
392	Paulo André	Atlético-PR	Zagueiro	3.81000000000004
393	Leonardo Valencia	Botafogo	Meia	3.7999999999996414
394	Eduardo Henrique	Atlético-PR	Meia	3.780000000000093
395	João Carlos	Ponte Preta	Goleiro	3.75
396	Cristian	Grêmio	Meia	3.740000000000032
397	Luiz Felipe	Santos	Zagueiro	3.7199999999998874
398	Yago	Vitória	Meia	3.7000000000003483
399	Camacho	Corinthians	Meia	3.7000000000003483
400	Niltinho	Atlético-GO	Atacante	3.6900000000000013
401	Breno	Vasco	Zagueiro	3.6699999999998725
402	Raphael Veiga	Palmeiras	Meia	3.6499999999999186
403	Jhemerson	Vitória	Meia	3.6200000000002226
404	Juninho Capixaba	Bahia	Lateral	3.6100000000002526
405	Judivan 	Cruzeiro	Atacante	3.590000000000124
406	Iago	Coritiba	Atacante	3.5800000000000867
407	Thalles	Vasco	Atacante	3.5800000000000867
408	Moisés Ribeiro	Chapecoense	Meia	3.5699999999997925
409	Joel	Avaí	Atacante	3.5699999999997925
410	José Welison	Vitória	Meia	3.559999999999951
411	Lenis	Sport	Atacante	3.5499999999996676
412	Jonathan	Atlético-GO	Lateral	3.530000000000182
413	Erik	Palmeiras	Atacante	3.530000000000182
414	André Castro	Atlético-GO	Meia	3.5100000000000704
415	Caju	Santos	Lateral	3.5
416	Escudero	Vasco	Meia	3.5
417	Jadson	Ponte Preta	Meia	3.4899999999999194
418	Murilo	Cruzeiro	Zagueiro	3.4599999999995563
419	Jonatan Gomez	São Paulo	Meia	3.440000000000096
420	Fillipe Soutto	Vitória	Meia	3.4300000000002044
421	Arroyo	Grêmio	Atacante	3.419999999999991
422	Rodrigo Becão	Bahia	Zagueiro	3.4099999999998762
423	Jael	Grêmio	Atacante	3.4099999999998762
424	Shaylon	São Paulo	Meia	3.399999999999806
425	João Paulo	Bahia	Atacante	3.350000000000219
426	Fabián Noguera	Santos	Zagueiro	3.340000000000123
427	Leandro Donizete	Santos	Meia	3.3199999999997987
428	Gilberto	São Paulo	Atacante	3.3199999999997987
429	Alex	Cruzeiro	Meia	3.2999999999996974
430	Edinho	Coritiba	Meia	3.2999999999996974
431	Rodrigo	Sport	Meia	3.270000000000323
432	Nicolas	Atlético-PR	Lateral	3.270000000000323
433	Anderson	Coritiba	Meia	3.25
434	Léo Duarte	Flamengo	Zagueiro	3.2399999999998106
435	Arthur Gomes	Santos	Atacante	3.2399999999998106
436	Caio César	Avaí	Meia	3.2299999999996785
437	Alex Muralha	Flamengo	Goleiro	3.2199999999997204
438	Ronaldo	Sport	Meia	3.2000000000002893
439	Kazim	Corinthians	Atacante	3.1700000000000665
440	Cascardo	Atlético-PR	Lateral	3.1700000000000665
441	Bryan	Cruzeiro	Lateral	3.1700000000000665
442	Vinicius Junior	Flamengo	Atacante	3.159999999999878
443	Robert 	Fluminense	Meia	3.1499999999997477
444	Fellipe Bastos	Corinthians	Meia	3.1399999999997963
445	Dudu Cearense	Botafogo	Meia	3.1399999999997963
446	Beto da Silva	Grêmio	Atacante	3.1000000000002506
447	Lennon	Cruzeiro	Lateral	3.0900000000001215
448	Jean Patrick	Ponte Preta	Lateral	3.0799999999999335
449	Leandrinho	Botafogo	Meia	3.0699999999998058
450	Willians	Avaí	Atacante	3.059999999999858
451	Lugano	São Paulo	Zagueiro	3.049999999999732
452	Conrado	Grêmio	Meia	3.0400000000003846
453	Wesley	Sport	Meia	3.0300000000002556
454	Matheus Jesus	Santos	Meia	3.0300000000002556
455	Orinho	Santos	Lateral	3.0200000000003135
456	Marlon Freitas	Fluminense	Meia	3.0
457	Renato Chaves	Fluminense	Zagueiro	3.0
458	Lucas Rocha	Vasco	Zagueiro	2.989999999999813
459	Osman	Chapecoense	Atacante	2.989999999999813
460	Marquinho	Fluminense	Meia	2.9799999999996882
461	Léo Cittadini	Santos	Meia	2.9699999999997524
462	Rodrigão	Atlético-MG	Zagueiro	2.9699999999997524
463	Lucas Otávio 	Avaí	Meia	2.9599999999996287
464	Ricardo Silva	Atlético-GO	Zagueiro	2.9400000000001274
465	Antônio Carlos 	Palmeiras	Zagueiro	2.90999999999988
466	Rodrigo Ramos	Coritiba	Lateral	2.889999999999829
467	Fernando Guerrero	Chapecoense	Meia	2.889999999999829
468	Denilson	São Paulo	Atacante	2.8600000000001664
469	Douglas Coutinho 	Atlético-PR	Atacante	2.8600000000001664
470	Nonoca	Cruzeiro	Meia	2.829999999999934
471	Lucas Marques	Chapecoense	Meia	2.8099999999998904
472	Fernandes	Botafogo	Meia	2.7999999999997733
473	Paulo Roberto	Corinthians	Meia	2.7999999999997733
474	Luan Peres 	Ponte Preta	Zagueiro	2.7299999999996993
475	Ronaldo	Atlético-GO	Meia	2.7199999999997897
476	Lucas	Fluminense	Lateral	2.7199999999997897
477	Nogueira	Fluminense	Zagueiro	2.7199999999997897
478	Marquinhos	Avaí	Meia	2.700000000000208
479	Hyoran	Palmeiras	Meia	2.700000000000208
480	Wellington Simião	Avaí	Meia	2.690000000000092
481	Silva	Atlético-GO	Meia	2.6700000000000657
482	Matheus Sales	Bahia	Meia	2.600000000000229
483	Gabriel	Flamengo	Atacante	2.5900000000001167
484	Eduardo Bauermann	Atlético-GO	Zagueiro	2.520000000000289
485	Rafael Galhardo	Cruzeiro	Lateral	2.5
486	Keirrison	Coritiba	Atacante	2.469999999999835
487	Vinícius Tanque	Botafogo	Atacante	2.459999999999731
488	Júlio César 	Chapecoense	Atacante	2.440000000000049
489	Robinho	Fluminense	Atacante	2.430000000000169
490	Bruno Bispo	Vitória	Zagueiro	2.4200000000000648
491	Léo	Fluminense	Lateral	2.4099999999998856
492	Raniel	Cruzeiro	Atacante	2.3999999999997823
493	Lucas Crispim	Santos	Meia	2.389999999999915
494	Jean Pineda	Vitória	Atacante	2.379999999999816
495	Carlos Eduardo	Vitória	Meia	2.3500000000002146
496	Marciel	Corinthians	Meia	2.3500000000002146
497	Lucas Poletto	Grêmio	Atacante	2.319999999999837
498	Luanzinho	Avaí	Meia	2.309999999999977
