pontuacao	frequencia	media
-13	0.0002	4.148799999999986
-12	0.0	4.148799999999986
-11	0.0002	4.148799999999986
-10	0.001	4.148799999999986
-9	0.001	4.148799999999986
-8	0.002	4.148799999999986
-7	0.0032	4.148799999999986
-6	0.0058	4.148799999999986
-5	0.0088	4.148799999999986
-4	0.0152	4.148799999999986
-3	0.018	4.148799999999986
-2	0.0306	4.148799999999986
-1	0.0436	4.148799999999986
0	0.066	4.148799999999986
1	0.0816	4.148799999999986
2	0.0924	4.148799999999986
3	0.0882	4.148799999999986
4	0.0844	4.148799999999986
5	0.073	4.148799999999986
6	0.0708	4.148799999999986
7	0.0562	4.148799999999986
8	0.0506	4.148799999999986
9	0.0424	4.148799999999986
10	0.0392	4.148799999999986
11	0.029	4.148799999999986
12	0.0264	4.148799999999986
13	0.0152	4.148799999999986
14	0.0152	4.148799999999986
15	0.012	4.148799999999986
16	0.0062	4.148799999999986
17	0.0064	4.148799999999986
18	0.0038	4.148799999999986
19	0.004	4.148799999999986
20	0.0022	4.148799999999986
21	0.0022	4.148799999999986
22	0.0006	4.148799999999986
23	0.0012	4.148799999999986
24	0.0002	4.148799999999986
25	0.0006	4.148799999999986
26	0.0	4.148799999999986
27	0.0	4.148799999999986
28	0.0	4.148799999999986
29	0.0002	4.148799999999986
