pontuacao	frequencia	media
-3	0.0024	1.2810800000000069
-2	0.0444	1.2810800000000069
-1	0.1932	1.2810800000000069
0	0.2682	1.2810800000000069
1	0.1044	1.2810800000000069
2	0.0688	1.2810800000000069
3	0.0382	1.2810800000000069
4	0.08	1.2810800000000069
5	0.0948	1.2810800000000069
6	0.035	1.2810800000000069
7	0.018	1.2810800000000069
8	0.0074	1.2810800000000069
9	0.0128	1.2810800000000069
10	0.0154	1.2810800000000069
11	0.0052	1.2810800000000069
12	0.0014	1.2810800000000069
13	0.003	1.2810800000000069
14	0.002	1.2810800000000069
15	0.0022	1.2810800000000069
16	0.0016	1.2810800000000069
17	0.001	1.2810800000000069
18	0.0002	1.2810800000000069
19	0.0	1.2810800000000069
20	0.0	1.2810800000000069
21	0.0	1.2810800000000069
22	0.0	1.2810800000000069
23	0.0002	1.2810800000000069
24	0.0	1.2810800000000069
