pontuacao	frequencia	media
-2	0.0038	1.7974599999999783
-1	0.0506	1.7974599999999783
0	0.2448	1.7974599999999783
1	0.23	1.7974599999999783
2	0.1642	1.7974599999999783
3	0.0972	1.7974599999999783
4	0.064	1.7974599999999783
5	0.0304	1.7974599999999783
6	0.0168	1.7974599999999783
7	0.0102	1.7974599999999783
8	0.0226	1.7974599999999783
9	0.0246	1.7974599999999783
10	0.0184	1.7974599999999783
11	0.0068	1.7974599999999783
12	0.0082	1.7974599999999783
13	0.002	1.7974599999999783
14	0.001	1.7974599999999783
15	0.001	1.7974599999999783
16	0.0006	1.7974599999999783
17	0.001	1.7974599999999783
18	0.0008	1.7974599999999783
19	0.0004	1.7974599999999783
20	0.0	1.7974599999999783
21	0.0	1.7974599999999783
22	0.0002	1.7974599999999783
23	0.0002	1.7974599999999783
24	0.0	1.7974599999999783
25	0.0	1.7974599999999783
26	0.0	1.7974599999999783
27	0.0	1.7974599999999783
28	0.0	1.7974599999999783
29	0.0	1.7974599999999783
30	0.0	1.7974599999999783
31	0.0	1.7974599999999783
