pontuacao	frequencia	media
-5	0.0004	2.4359399999999956
-4	0.0028	2.4359399999999956
-3	0.0084	2.4359399999999956
-2	0.029	2.4359399999999956
-1	0.069	2.4359399999999956
0	0.1318	2.4359399999999956
1	0.1524	2.4359399999999956
2	0.162	2.4359399999999956
3	0.1298	2.4359399999999956
4	0.0828	2.4359399999999956
5	0.0542	2.4359399999999956
6	0.0398	2.4359399999999956
7	0.025	2.4359399999999956
8	0.03	2.4359399999999956
9	0.0232	2.4359399999999956
10	0.0156	2.4359399999999956
11	0.0142	2.4359399999999956
12	0.0114	2.4359399999999956
13	0.0058	2.4359399999999956
14	0.0042	2.4359399999999956
15	0.0018	2.4359399999999956
16	0.0026	2.4359399999999956
17	0.001	2.4359399999999956
18	0.0006	2.4359399999999956
19	0.001	2.4359399999999956
20	0.0	2.4359399999999956
21	0.0002	2.4359399999999956
22	0.0	2.4359399999999956
23	0.0004	2.4359399999999956
24	0.0004	2.4359399999999956
25	0.0	2.4359399999999956
26	0.0	2.4359399999999956
