pontuacao	frequencia	media
-11	0.0004	0.19871999999999984
-10	0.0008	0.19871999999999984
-9	0.0016	0.19871999999999984
-8	0.0038	0.19871999999999984
-7	0.0092	0.19871999999999984
-6	0.0188	0.19871999999999984
-5	0.0402	0.19871999999999984
-4	0.0612	0.19871999999999984
-3	0.0878	0.19871999999999984
-2	0.1118	0.19871999999999984
-1	0.1236	0.19871999999999984
0	0.1016	0.19871999999999984
1	0.0706	0.19871999999999984
2	0.0706	0.19871999999999984
3	0.0658	0.19871999999999984
4	0.0692	0.19871999999999984
5	0.0442	0.19871999999999984
6	0.0284	0.19871999999999984
7	0.0218	0.19871999999999984
8	0.0192	0.19871999999999984
9	0.0144	0.19871999999999984
10	0.0094	0.19871999999999984
11	0.0064	0.19871999999999984
12	0.0058	0.19871999999999984
13	0.0042	0.19871999999999984
14	0.0036	0.19871999999999984
15	0.0024	0.19871999999999984
16	0.0008	0.19871999999999984
17	0.001	0.19871999999999984
18	0.0004	0.19871999999999984
19	0.0004	0.19871999999999984
20	0.0	0.19871999999999984
21	0.0	0.19871999999999984
22	0.0004	0.19871999999999984
23	0.0	0.19871999999999984
24	0.0	0.19871999999999984
