pontuacao	frequencia	media
-6	0.0002	2.5025200000000245
-5	0.0006	2.5025200000000245
-4	0.0038	2.5025200000000245
-3	0.0084	2.5025200000000245
-2	0.0322	2.5025200000000245
-1	0.0558	2.5025200000000245
0	0.19	2.5025200000000245
1	0.1088	2.5025200000000245
2	0.153	2.5025200000000245
3	0.0766	2.5025200000000245
4	0.0746	2.5025200000000245
5	0.0932	2.5025200000000245
6	0.0434	2.5025200000000245
7	0.0584	2.5025200000000245
8	0.0228	2.5025200000000245
9	0.025	2.5025200000000245
10	0.0206	2.5025200000000245
11	0.0068	2.5025200000000245
12	0.011	2.5025200000000245
13	0.0038	2.5025200000000245
14	0.002	2.5025200000000245
15	0.0034	2.5025200000000245
16	0.0016	2.5025200000000245
17	0.0024	2.5025200000000245
18	0.0006	2.5025200000000245
19	0.0002	2.5025200000000245
20	0.0	2.5025200000000245
21	0.0004	2.5025200000000245
22	0.0	2.5025200000000245
23	0.0002	2.5025200000000245
24	0.0	2.5025200000000245
