index	Jogador	Time	Posicao	preco_cartoleta
52	Diogo Barbosa	Cruzeiro	Lateral	11.910000000001498
53	Gustavo Scarpa	Fluminense	Meia	11.900000000000984
54	Jô	Corinthians	Atacante	11.87999999999901
55	Luis Fabiano	Vasco	Atacante	11.819999999999736
56	Robinho	Atlético-MG	Atacante	11.720000000000757
57	Gilberto 	Vasco	Lateral	11.589999999998557
58	Patrick	Sport	Meia	11.559999999999317
59	Ángel Romero	Corinthians	Atacante	11.489999999999528
60	Rithely	Sport	Meia	11.400000000000963
61	Ricardo Oliveira	Santos	Atacante	11.34999999999904
62	Tomas Bastos	Coritiba	Meia	11.25
63	Ramon	Vasco	Lateral	11.230000000001112
64	Geferson	Vitória	Lateral	11.19000000000063
65	Balbuena	Corinthians	Zagueiro	11.12000000000088
66	Douglas Friedrich	Avaí	Goleiro	11.099999999999051
67	Réver	Flamengo	Zagueiro	11.08000000000121
68	Paolo Guerrero	Flamengo	Atacante	11.010000000000405
69	Fernando Miguel	Vitória	Goleiro	10.940000000000591
70	Arthur 	Chapecoense	Atacante	10.910000000001315
71	Kleber	Coritiba	Atacante	10.739999999999636
72	Aranha	Ponte Preta	Goleiro	10.660000000001263
73	Jean	Vasco	Meia	10.650000000000928
74	Zeca	Santos	Lateral	10.650000000000928
75	David Braz	Santos	Zagueiro	10.529999999999287
76	Pablo	Corinthians	Zagueiro	10.51999999999903
77	Kanu	Vitória	Zagueiro	10.480000000000961
78	Marcos Rocha	Atlético-MG	Lateral	10.41000000000121
79	Victor Ferraz	Santos	Lateral	10.389999999999533
80	Marcos Guilherme 	São Paulo	Meia	10.349999999999088
81	Petros	São Paulo	Meia	10.309999999999516
82	Juninho	Bahia	Meia	10.209999999999273
83	Rodrigo Lindoso	Botafogo	Meia	10.089999999998861
84	Matheus Savio	Flamengo	Meia	10.050000000000678
85	André	Sport	Atacante	9.959999999999276
86	Fagner Alemão	Avaí	Lateral	9.949999999999346
87	Rodrigo	Ponte Preta	Zagueiro	9.940000000000417
88	Mateus Vital	Vasco	Meia	9.940000000000417
89	Léo Moura	Grêmio	Lateral	9.839999999998923
90	Allione	Bahia	Meia	9.830000000001142
91	Lucas Barrios	Grêmio	Atacante	9.79000000000072
92	Everton	Grêmio	Atacante	9.7699999999992
93	Arnaldo	Botafogo	Lateral	9.760000000000195
94	Yago Pikachu	Vasco	Lateral	9.730000000000791
95	Bruno Cortez	Grêmio	Lateral	9.669999999998868
96	Anderson Martins	Vasco	Zagueiro	9.620000000000609
97	Jefferson	Botafogo	Goleiro	9.569999999999741
98	Arthur	Grêmio	Meia	9.55999999999966
99	Júnior Dutra	Avaí	Atacante	9.55999999999966
100	Bruno Henrique	Palmeiras	Meia	9.480000000000727
101	Kannemann	Grêmio	Zagueiro	9.470000000000661
102	Rafael Sobis	Cruzeiro	Atacante	9.449999999999465
103	Felipe Santana	Atlético-MG	Zagueiro	9.430000000000259
104	Guilherme Arana	Corinthians	Lateral	9.400000000000858
105	Michel 	Grêmio	Meia	9.400000000000858
106	Leandro Silva	Avaí	Lateral	9.379999999999445
107	Cueva	São Paulo	Meia	9.349999999999145
108	Edílson	Grêmio	Lateral	9.349999999999145
109	Willian Farias	Vitória	Meia	9.330000000001109
110	Wellington Silva	Fluminense	Atacante	9.319999999999741
111	Edu Dracena	Palmeiras	Zagueiro	9.309999999999713
112	Vitor Bueno	Santos	Meia	9.290000000000713
113	Sander	Sport	Lateral	9.260000000000096
114	Tiago 	Bahia	Zagueiro	9.160000000000897
115	Henrique	Fluminense	Zagueiro	9.13999999999955
116	Willian Arão	Flamengo	Meia	9.120000000000498
117	Pedro Henrique	Corinthians	Zagueiro	9.120000000000498
118	Gabriel	Atlético-MG	Zagueiro	9.120000000000498
119	Guilherme	Atlético-PR	Meia	9.099999999999161
120	Valdívia	Atlético-MG	Meia	9.08000000000109
121	Wellington Paulista	Chapecoense	Atacante	9.08000000000109
122	Felipe Gedoz 	Atlético-PR	Meia	9.019999999999401
123	Marcelo Oliveira	Grêmio	Lateral	9.019999999999401
124	Márcio Araújo	Flamengo	Meia	9.0
125	Geuvânio	Flamengo	Atacante	8.989999999999963
126	Pará	Flamengo	Lateral	8.980000000000588
127	Léo	Cruzeiro	Zagueiro	8.91999999999892
128	Ronaldo Alves	Sport	Zagueiro	8.900000000000825
129	Renan Ribeiro	São Paulo	Goleiro	8.900000000000825
130	Patric	Vitória	Lateral	8.870000000000438
131	Dedé	Cruzeiro	Zagueiro	8.860000000000449
132	Rodinei	Flamengo	Lateral	8.849999999999179
133	Joel Carli	Botafogo	Zagueiro	8.790000000000704
134	Manoel	Cruzeiro	Zagueiro	8.769999999999476
135	Thiago Heleno	Atlético-PR	Zagueiro	8.75
136	Kieza	Vitória	Atacante	8.730000000000514
137	Marquinhos Gabriel	Corinthians	Meia	8.650000000000807
138	Deyverson	Palmeiras	Atacante	8.639999999999556
139	Rildo	Coritiba	Atacante	8.610000000000444
140	Edigar Junio	Bahia	Atacante	8.599999999999199
141	Rodrigo Caio	São Paulo	Zagueiro	8.580000000001053
142	Jadson	Corinthians	Meia	8.569999999999744
143	Wallace Reis 	Vitória	Zagueiro	8.569999999999744
144	Dodô	Coritiba	Lateral	8.509999999999925
145	Gilson	Botafogo	Lateral	8.430000000000256
146	Paulo Victor	Grêmio	Goleiro	8.37999999999969
147	Henrique	Vasco	Lateral	8.370000000000308
148	Maycon	Corinthians	Meia	8.370000000000308
149	Conca	Flamengo	Meia	8.349999999999216
150	Cazares	Atlético-MG	Meia	8.30999999999996
151	Romulo	Avaí	Atacante	8.300000000000207
152	Neilton	Vitória	Atacante	8.300000000000207
153	Orejuela	Fluminense	Meia	8.300000000000207
154	Neto Berola	Coritiba	Atacante	8.290000000000692
155	Lucas Romero	Cruzeiro	Meia	8.290000000000692
156	Felipe Melo	Palmeiras	Meia	8.269999999999635
157	Juninho	Palmeiras	Zagueiro	8.25999999999986
158	Rodrigo Pimpão	Botafogo	Atacante	8.25
159	Matheus Galdezani	Coritiba	Meia	8.220000000000585
160	Jonathan	Atlético-PR	Lateral	8.209999999999308
161	Leonardo Silva	Atlético-MG	Zagueiro	8.180000000000256
162	Juninho	Vitória	Lateral	8.160000000000581
163	Alan Costa	Vitória	Zagueiro	8.160000000000581
164	Arrascaeta	Cruzeiro	Meia	8.160000000000581
165	Ravanelli	Ponte Preta	Meia	8.160000000000581
166	Luiz Antonio 	Chapecoense	Meia	8.08000000000101
167	Nikão	Atlético-PR	Meia	8.08000000000101
168	Betão	Avaí	Zagueiro	8.029999999999427
169	Léo Gamalho	Ponte Preta	Atacante	8.019999999999724
170	Egídio	Palmeiras	Lateral	7.9900000000002125
171	Moisés	Palmeiras	Meia	7.980000000000261
172	Fernando Bob	Ponte Preta	Meia	7.970000000000567
173	Werley	Coritiba	Zagueiro	7.919999999999004
174	Martín Silva	Vasco	Goleiro	7.879999999999836
175	Mauricio Kozlinski	Avaí	Goleiro	7.870000000000162
176	Gabriel	Corinthians	Meia	7.870000000000162
177	Diego Rosa	Atlético-GO	Meia	7.810000000000104
178	Arboleda	São Paulo	Zagueiro	7.810000000000104
179	Lucas Veríssimo	Santos	Zagueiro	7.810000000000104
180	Rhodolfo	Flamengo	Zagueiro	7.790000000000682
181	Vladimir Hernández	Santos	Atacante	7.75
182	Diego Alves	Flamengo	Goleiro	7.7099999999993205
183	Bruno Pacheco	Atlético-GO	Lateral	7.66000000000039
184	Keno	Palmeiras	Atacante	7.599999999999283
185	Hudson	Cruzeiro	Meia	7.569999999999748
186	Robinho	Cruzeiro	Meia	7.560000000000186
187	Marcelo Grohe	Grêmio	Goleiro	7.5499999999999385
188	Rafinha	Cruzeiro	Meia	7.529999999999467
189	Rafael Vaz	Flamengo	Zagueiro	7.51999999999992
190	Roger Carvalho	Atlético-GO	Zagueiro	7.509999999999644
191	Apodi	Chapecoense	Lateral	7.509999999999644
192	Marcão Silva	Atlético-GO	Meia	7.5
193	Jailson	Palmeiras	Goleiro	7.450000000000101
194	Sassá	Cruzeiro	Atacante	7.43000000000025
195	Mayke	Palmeiras	Lateral	7.410000000000285
196	Willian	Palmeiras	Atacante	7.369999999999994
197	William Matheus	Coritiba	Lateral	7.31999999999975
198	Buffarini	São Paulo	Lateral	7.2799999999994895
199	Maicon	Grêmio	Meia	7.25999999999956
200	Victor Ramos	Chapecoense	Zagueiro	7.189999999999684
201	Jonas	Coritiba	Meia	7.160000000000173
202	Wellington Nem	São Paulo	Atacante	7.130000000000095
203	Naldo	Ponte Preta	Meia	7.110000000000415
204	André Lima	Vitória	Atacante	7.099999999999335
205	Juan	Flamengo	Zagueiro	7.020000000000141
206	Bruno Alves	São Paulo	Zagueiro	6.959999999999341
207	Zé Roberto	Palmeiras	Lateral	6.880000000000192
208	Renê	Flamengo	Lateral	6.880000000000192
209	Durval	Sport	Zagueiro	6.810000000000462
210	Renato Cajá	Ponte Preta	Meia	6.729999999999714
211	Danilo Barcelos	Ponte Preta	Meia	6.729999999999714
212	Thomás	Sport	Meia	6.709999999999348
213	Ribamar	Atlético-PR	Atacante	6.709999999999348
214	Vinícius	Bahia	Meia	6.630000000000298
215	Róger Guedes	Palmeiras	Atacante	6.610000000000402
216	Michel Bastos	Palmeiras	Meia	6.599999999999395
217	Otero	Atlético-MG	Meia	6.439999999999441
218	Brenner	Botafogo	Atacante	6.409999999999866
219	Luiz Otávio 	Chapecoense	Zagueiro	6.400000000000579
220	Eduardo	Bahia	Lateral	6.389999999999604
221	Rogério	Sport	Atacante	6.3499999999994285
222	Walter	Atlético-GO	Atacante	6.330000000000807
223	Euller 	Vitória	Lateral	6.310000000000543
224	Clayton	Atlético-MG	Atacante	6.299999999999495
225	Luan	Atlético-MG	Atacante	6.290000000000637
226	Copete	Santos	Atacante	6.290000000000637
227	Marcio	Coritiba	Zagueiro	6.279999999999593
228	Renato	Santos	Meia	6.270000000000377
229	Seijas	Chapecoense	Meia	6.209999999999367
230	Tchê Tchê	Palmeiras	Meia	6.180000000000243
231	Mena	Sport	Lateral	6.150000000000543
232	Mancuello	Flamengo	Meia	6.110000000000388
233	Luis Ricardo	Botafogo	Lateral	6.110000000000388
234	Alison	Santos	Meia	6.099999999999464
235	Nilmar	Santos	Atacante	6.080000000000769
236	Fabrício	Atlético-PR	Lateral	6.040000000000627
237	Thiago Carleto	Coritiba	Lateral	6.029999999999624
238	Gustavo Henrique	Santos	Zagueiro	6.0
239	Paulinho	Atlético-GO	Meia	6.0
240	Trauco	Flamengo	Lateral	5.939999999999505
241	Anselmo	Sport	Meia	5.93000000000024
242	Jeferson	Ponte Preta	Lateral	5.909999999999868
243	Leandro Salino	Vitória	Lateral	5.869999999999747
244	Eduardo da Silva	Atlético-PR	Atacante	5.869999999999747
245	João Pedro 	Chapecoense	Lateral	5.869999999999747
246	Leandro Pereira	Sport	Atacante	5.860000000000379
247	Wanderson	Atlético-PR	Zagueiro	5.830000000000727
248	Douglas Grolli	Chapecoense	Zagueiro	5.830000000000727
249	Marlone	Atlético-MG	Meia	5.830000000000727
250	Emerson Silva	Botafogo	Zagueiro	5.81999999999976
251	Thiago Santos	Palmeiras	Meia	5.799999999999515
252	Igor	Sport	Zagueiro	5.799999999999515
253	Rafael Thyere	Grêmio	Zagueiro	5.790000000000616
254	Jorginho	Atlético-GO	Meia	5.779999999999658
255	Luan	Palmeiras	Zagueiro	5.770000000000372
256	Andrigo	Atlético-GO	Meia	5.759999999999418
257	Marcos Calazans	Fluminense	Atacante	5.759999999999418
258	Matheus Ribeiro	Santos	Lateral	5.759999999999418
259	Matheus Fernandes	Botafogo	Meia	5.75
260	Bruno Paulista	Vasco	Meia	5.68999999999954
261	Lucas Fonseca	Bahia	Zagueiro	5.68999999999954
262	Emerson Sheik	Ponte Preta	Atacante	5.680000000000239
263	Roger Bernardo	Atlético-MG	Meia	5.669999999999302
264	Diego Tavares	Avaí	Lateral	5.650000000000463
265	Marcos Vinícius	Botafogo	Meia	5.650000000000463
266	Uillian Correia	Vitória	Meia	5.639999999999629
267	Wagner	Vasco	Meia	5.63000000000022
268	Airton	Botafogo	Meia	5.63000000000022
269	Elton	Ponte Preta	Meia	5.569999999999763
270	Raul Prata	Sport	Lateral	5.529999999999695
271	Sidão	São Paulo	Goleiro	5.509999999999463
272	Bruno Rodrigo	Grêmio	Zagueiro	5.490000000000532
273	Lucas Silva	Cruzeiro	Meia	5.490000000000532
274	Canteros	Chapecoense	Meia	5.479999999999631
275	Túlio de Melo	Chapecoense	Atacante	5.4700000000002955
276	Guilherme	Botafogo	Atacante	5.459999999999399
277	Santos	Atlético-PR	Goleiro	5.430000000000236
278	Juan	Avaí	Meia	5.430000000000236
279	Ramon	Vitória	Zagueiro	5.41999999999935
280	Cuéllar	Flamengo	Meia	5.400000000000416
281	Oswaldo Henríquez	Sport	Zagueiro	5.389999999999638
282	Mendoza	Bahia	Atacante	5.36000000000036
283	Ariel Cabral	Cruzeiro	Meia	5.2900000000005925
284	Matheus Reis	Bahia	Lateral	5.2900000000005925
285	Maicon	Avaí	Lateral	5.2900000000005925
286	Magrão	Sport	Goleiro	5.270000000000366
287	Fernandinho	Ponte Preta	Lateral	5.259999999999515
288	Marcelo	Botafogo	Zagueiro	5.259999999999515
289	Digão	Cruzeiro	Zagueiro	5.25
290	Lucho González	Atlético-PR	Meia	5.240000000000481
291	Luiz Felipe	Santos	Zagueiro	5.2299999999996345
292	Alan Santos	Coritiba	Meia	5.209999999999412
293	Romulo	Flamengo	Meia	5.200000000000458
294	Cleiton Xavier	Vitória	Meia	5.180000000000233
295	Thomaz	São Paulo	Meia	5.159999999999869
296	Luan	Avaí	Meia	5.159999999999869
297	Léo	Coritiba	Lateral	5.159999999999869
298	Rodrigão	Bahia	Atacante	5.150000000000366
299	João Paulo	Coritiba	Meia	5.13999999999965
300	Jandrei	Chapecoense	Goleiro	5.110000000000349
301	Gustavo Ferrareis	Bahia	Meia	5.110000000000349
302	Tiago Real	Coritiba	Meia	5.099999999999645
303	Júlio César	Fluminense	Goleiro	5.090000000000131
304	Marquinhos	Sport	Atacante	5.04999999999955
305	Deivid	Atlético-PR	Meia	5.040000000000578
306	Caíque	Vitória	Goleiro	5.040000000000578
307	Guilherme Costa	Vasco	Meia	5.040000000000578
308	Kelvin	Vasco	Atacante	5.02999999999978
309	Ezequiel 	Cruzeiro	Lateral	5.009999999999571
310	Élber	Cruzeiro	Meia	4.990000000000425
311	Jean Mota	Santos	Meia	4.9700000000002085
312	Rafael Moura	Atlético-MG	Atacante	4.919999999999462
313	Walisson Maia	Coritiba	Zagueiro	4.869999999999904
314	Matheus Sales	Bahia	Meia	4.860000000000338
315	Paulo André	Atlético-PR	Zagueiro	4.849999999999702
316	Giovanni Augusto	Corinthians	Meia	4.849999999999702
317	Igor	Atlético-GO	Meia	4.8400000000001295
318	Thiago Ribeiro	Santos	Atacante	4.8400000000001295
319	Léo	Grêmio	Goleiro	4.770000000000358
320	Henrique	Cruzeiro	Meia	4.720000000000157
321	Daniel Guedes 	Santos	Lateral	4.709999999999443
322	Diego Renan	Chapecoense	Lateral	4.689999999999722
323	Lucas Fernandes	São Paulo	Meia	4.630000000000048
324	Osvaldo	Sport	Atacante	4.619999999999954
325	Lucas Lima	Santos	Meia	4.590000000000129
326	Agenor	Sport	Goleiro	4.569999999999775
327	Fábio Santos	Atlético-MG	Lateral	4.560000000000249
328	Edimar	São Paulo	Lateral	4.560000000000249
329	Breno	Vasco	Zagueiro	4.540000000000545
330	Willians	Avaí	Atacante	4.520000000000354
331	Reginaldo	Fluminense	Zagueiro	4.520000000000354
332	Gilvan	Atlético-GO	Zagueiro	4.5099999999997005
333	Giovanni	Atlético-MG	Goleiro	4.470000000000101
334	Carlos Cesar	Atlético-MG	Lateral	4.45999999999946
335	Manga Escobar	Vasco	Atacante	4.450000000000412
336	Fabián Noguera	Santos	Zagueiro	4.430000000000224
337	Niltinho	Atlético-GO	Atacante	4.430000000000224
338	Mascarenhas	Fluminense	Lateral	4.430000000000224
339	Fillipe Soutto	Vitória	Meia	4.419999999999598
340	Kayke	Santos	Atacante	4.409999999999872
341	Everton Felipe	Sport	Meia	4.409999999999872
342	Paulão	Vasco	Zagueiro	4.379999999999993
343	Erik	Palmeiras	Atacante	4.340000000000128
344	David	Vitória	Atacante	4.340000000000128
345	Fabiano	Palmeiras	Lateral	4.319999999999778
346	Wendel	Ponte Preta	Meia	4.299999999999599
347	Kaio	Grêmio	Meia	4.290000000000527
348	Bruno	São Paulo	Lateral	4.279999999999946
349	Cícero	São Paulo	Meia	4.279999999999946
350	Leonardo Valencia	Botafogo	Meia	4.25
351	Ederson	Flamengo	Meia	4.25
352	Lucas Fernandes	Atlético-PR	Atacante	4.25
353	Rodrigo Becão	Bahia	Zagueiro	4.25
354	Thiago	Flamengo	Goleiro	4.240000000000217
355	Raniel	Cruzeiro	Atacante	4.229999999999651
356	Jonatan Gomez	São Paulo	Meia	4.229999999999651
357	Alex Muralha	Flamengo	Goleiro	4.220000000000039
358	Marlon	Fluminense	Lateral	4.2099999999994795
359	Alex Silva	Atlético-MG	Lateral	4.150000000000103
360	Samuel Xavier	Sport	Lateral	4.139999999999705
361	Gustavo	Avaí	Zagueiro	4.139999999999705
362	Rafael Marques	Cruzeiro	Atacante	4.139999999999705
363	Pisculichi	Vitória	Meia	4.12999999999993
364	Roberto	Chapecoense	Lateral	4.120000000000072
365	Éderson	Atlético-PR	Atacante	4.0999999999999135
366	Paulinho	Vasco	Atacante	4.090000000000128
367	Thalles	Vasco	Atacante	4.069999999999783
368	Weverton	Atlético-PR	Goleiro	4.069999999999783
369	Adilson	Atlético-MG	Meia	4.060000000000119
370	Pedro	Fluminense	Atacante	4.040000000000505
371	Lennon	Cruzeiro	Lateral	4.0300000000000145
372	Judson	Avaí	Meia	4.020000000000344
373	Negueba	Ponte Preta	Atacante	4.009999999999862
374	Penilla	Chapecoense	Atacante	3.979999999999657
375	Erazo	Atlético-MG	Zagueiro	3.979999999999657
376	Eduardo Henrique	Atlético-PR	Meia	3.9699999999999673
377	Fred	Vitória	Zagueiro	3.9500000000003723
378	Madson	Vasco	Lateral	3.9500000000003723
379	Matheus Rossetto	Atlético-PR	Meia	3.939999999999918
380	Marcinho	São Paulo	Atacante	3.939999999999918
381	Jadson	Ponte Preta	Meia	3.909999999999874
382	Diego Cavalieri	Fluminense	Goleiro	3.909999999999874
383	Iago	Coritiba	Atacante	3.909999999999874
384	Douglas	Fluminense	Meia	3.8500000000000023
385	Rodrigo	Sport	Meia	3.8500000000000023
386	Caju	Santos	Lateral	3.830000000000195
387	Andrés Ríos	Vasco	Atacante	3.81000000000004
388	Lucas Marques	Chapecoense	Meia	3.7999999999996414
389	Lenis	Sport	Atacante	3.75999999999996
390	Arroyo	Grêmio	Atacante	3.75999999999996
391	Caíque Sá	Vitória	Lateral	3.709999999999528
392	Gilberto	São Paulo	Atacante	3.709999999999528
393	Leandro Donizete	Santos	Meia	3.7000000000003483
394	Felipe Vizeu	Flamengo	Atacante	3.6900000000000013
395	Camacho	Corinthians	Meia	3.659999999999875
396	Moisés Ribeiro	Chapecoense	Meia	3.6499999999999186
397	Jhemerson	Vitória	Meia	3.6200000000002226
398	Edinho	Coritiba	Meia	3.600000000000103
399	Hyoran	Palmeiras	Meia	3.590000000000124
400	Berrío 	Flamengo	Atacante	3.559999999999951
401	Lucas Paquetá	Flamengo	Meia	3.5499999999996676
402	Nicolas	Atlético-PR	Lateral	3.5499999999996676
403	Joel	Avaí	Atacante	3.5499999999996676
404	Raphael Veiga	Palmeiras	Meia	3.5400000000004535
405	Fellipe Bastos	Corinthians	Meia	3.530000000000182
406	Paulo Roberto	Corinthians	Meia	3.530000000000182
407	Luiz Fernando 	Atlético-GO	Meia	3.4899999999999194
408	Breno Lopes	Atlético-GO	Lateral	3.4300000000002044
409	Danilinho	Vitória	Atacante	3.419999999999991
410	Ronaldo	Atlético-GO	Meia	3.4099999999998762
411	Tréllez	Vitória	Atacante	3.3899999999997688
412	Léo	Fluminense	Lateral	3.370000000000315
413	João Paulo	Bahia	Atacante	3.350000000000219
414	Dudu Cearense	Botafogo	Meia	3.340000000000123
415	Wesley	Sport	Meia	3.3199999999997987
416	Douglas	Chapecoense	Zagueiro	3.2800000000002845
417	René	Vitória	Zagueiro	3.270000000000323
418	Jailson	Grêmio	Meia	3.25
419	Lourency	Chapecoense	Atacante	3.2199999999997204
420	Jesiel	Atlético-MG	Zagueiro	3.2099999999995896
421	Eduardo Bauermann	Atlético-GO	Zagueiro	3.190000000000157
422	André Castro	Atlético-GO	Meia	3.1800000000001973
423	Silva	Atlético-GO	Meia	3.1800000000001973
424	Cascardo	Atlético-PR	Lateral	3.1700000000000665
425	Robert 	Fluminense	Meia	3.1499999999997477
426	Fabrício Bruno	Chapecoense	Zagueiro	3.129999999999668
427	Escudero	Vasco	Meia	3.1200000000003305
428	Léo Principe	Corinthians	Lateral	3.1000000000002506
429	Renato	Fluminense	Lateral	3.0699999999998058
430	Leandrinho	Botafogo	Meia	3.0699999999998058
431	Lugano	São Paulo	Zagueiro	3.049999999999732
432	Antônio Carlos 	Palmeiras	Zagueiro	3.049999999999732
433	Lucas Otávio 	Avaí	Meia	3.049999999999732
434	Moisés	Corinthians	Lateral	3.0200000000003135
435	Bressan	Grêmio	Zagueiro	3.0
436	Osman	Chapecoense	Atacante	2.989999999999813
437	Lucas Rocha	Vasco	Zagueiro	2.989999999999813
438	Marquinho	Fluminense	Meia	2.9799999999996882
439	Rodrigão	Atlético-MG	Zagueiro	2.9699999999997524
440	João Paulo	Santos	Goleiro	2.9699999999997524
441	Ricardo Silva	Atlético-GO	Zagueiro	2.9400000000001274
442	Denilson	São Paulo	Atacante	2.920000000000066
443	Júlio César 	Chapecoense	Atacante	2.90999999999988
444	Rodrigo Ramos	Coritiba	Lateral	2.889999999999829
445	Anderson	Coritiba	Meia	2.879999999999709
446	Jean Patrick	Ponte Preta	Lateral	2.8600000000001664
447	Vinicius Junior	Flamengo	Atacante	2.8400000000001193
448	Wellington Simião	Avaí	Meia	2.829999999999934
449	Fernandes	Botafogo	Meia	2.7999999999997733
450	Marcos Junior	Fluminense	Atacante	2.790000000000341
451	Beto da Silva	Grêmio	Atacante	2.75
452	Marquinhos	Avaí	Meia	2.7199999999997897
453	Leonan	Atlético-MG	Lateral	2.690000000000092
454	Renato Chaves	Fluminense	Zagueiro	2.6599999999998825
455	Luan Peres 	Ponte Preta	Zagueiro	2.6499999999997685
456	Pablo	Atlético-PR	Atacante	2.610000000000127
457	Jonathan	Atlético-GO	Lateral	2.600000000000229
458	Airton 	Avaí	Zagueiro	2.5499999999998226
459	Lucas Mineiro	Chapecoense	Meia	2.530000000000177
460	Caio Monteiro	Vasco	Atacante	2.530000000000177
461	Léo Cittadini	Santos	Meia	2.4799999999997135
462	Douglas Coutinho 	Atlético-PR	Atacante	2.459999999999731
463	Kazim	Corinthians	Atacante	2.459999999999731
464	Nenén	Chapecoense	Meia	2.450000000000155
465	João Paulo	Botafogo	Meia	2.430000000000169
466	Jean Pineda	Vitória	Atacante	2.379999999999816
467	Gustavo Blanco	Atlético-MG	Meia	2.3700000000001817
468	Shaylon	São Paulo	Meia	2.3600000000000785
469	Marlon Freitas	Fluminense	Meia	2.299999999999882
470	Rafael Marques	Vasco	Zagueiro	2.299999999999882
471	Filigrana	Coritiba	Atacante	2.2900000000002243
472	Índio	Sport	Atacante	2.260000000000177
473	Éder Militão	São Paulo	Meia	2.260000000000177
474	Maikon Leite	Bahia	Atacante	2.2199999999998896
475	William Alves	Atlético-GO	Zagueiro	2.2000000000000903
476	Carlos Eduardo	Vitória	Meia	2.1899999999999964
477	Murilo	Cruzeiro	Zagueiro	2.1800000000001547
478	Pedro Castro	Avaí	Meia	2.1299999999998884
479	Yago	Vitória	Meia	2.0699999999998524
480	Rafael Longuine	Coritiba	Meia	2.0699999999998524
481	Léo Artur	Ponte Preta	Meia	2.0400000000001453
482	Andrey	Vasco	Meia	2.0200000000002527
483	Bruno Bispo	Vitória	Zagueiro	1.9899999999998286
484	Paulo Vitor	Vasco	Atacante	1.969999999999959
485	Yago	Atlético-MG	Meia	1.969999999999959
486	Araruna	São Paulo	Meia	1.9500000000000084
487	Luiz Fernando 	Fluminense	Meia	1.9399999999999302
488	Vinícius Tanque	Botafogo	Atacante	1.9099999999998933
489	Nonoca	Cruzeiro	Meia	1.9099999999998933
490	Conrado	Grêmio	Meia	1.870000000000016
491	Armero	Bahia	Lateral	1.8599999999999437
492	Cleiton	Atlético-MG	Goleiro	1.8500000000001742
493	Arthur Gomes	Santos	Atacante	1.840000000000105
494	Perotti	Chapecoense	Atacante	1.8000000000000516
495	Moisés	Chapecoense	Meia	1.8000000000000516
496	Alecsandro	Coritiba	Atacante	1.7900000000000433
497	Juninho Capixaba	Bahia	Lateral	1.7700000000002267
