pontuacao	frequencia	media
-2	0.006	1.1948799999999626
-1	0.0714	1.1948799999999626
0	0.2832	1.1948799999999626
1	0.2934	1.1948799999999626
2	0.1398	1.1948799999999626
3	0.0396	1.1948799999999626
4	0.0204	1.1948799999999626
5	0.0472	1.1948799999999626
6	0.0516	1.1948799999999626
7	0.0256	1.1948799999999626
8	0.0062	1.1948799999999626
9	0.0026	1.1948799999999626
10	0.0044	1.1948799999999626
11	0.0038	1.1948799999999626
12	0.0028	1.1948799999999626
13	0.0004	1.1948799999999626
14	0.0002	1.1948799999999626
15	0.0004	1.1948799999999626
16	0.0006	1.1948799999999626
