pontuacao	frequencia	media
-9	0.0002	3.342759999999994
-8	0.0	3.342759999999994
-7	0.0	3.342759999999994
-6	0.0	3.342759999999994
-5	0.0022	3.342759999999994
-4	0.0046	3.342759999999994
-3	0.0144	3.342759999999994
-2	0.032	3.342759999999994
-1	0.0758	3.342759999999994
0	0.1202	3.342759999999994
1	0.1354	3.342759999999994
2	0.121	3.342759999999994
3	0.0998	3.342759999999994
4	0.078	3.342759999999994
5	0.046	3.342759999999994
6	0.031	3.342759999999994
7	0.0264	3.342759999999994
8	0.0354	3.342759999999994
9	0.0384	3.342759999999994
10	0.0364	3.342759999999994
11	0.0266	3.342759999999994
12	0.0214	3.342759999999994
13	0.0142	3.342759999999994
14	0.007	3.342759999999994
15	0.0056	3.342759999999994
16	0.0068	3.342759999999994
17	0.005	3.342759999999994
18	0.0058	3.342759999999994
19	0.0032	3.342759999999994
20	0.0022	3.342759999999994
21	0.002	3.342759999999994
22	0.0004	3.342759999999994
23	0.0006	3.342759999999994
24	0.001	3.342759999999994
25	0.0002	3.342759999999994
26	0.0004	3.342759999999994
27	0.0002	3.342759999999994
28	0.0	3.342759999999994
