pontuacao	frequencia	media
-15	0.0002	-0.49821999999999533
-14	0.001	-0.49821999999999533
-13	0.0004	-0.49821999999999533
-12	0.0036	-0.49821999999999533
-11	0.0004	-0.49821999999999533
-10	0.013	-0.49821999999999533
-9	0.0054	-0.49821999999999533
-8	0.0242	-0.49821999999999533
-7	0.0126	-0.49821999999999533
-6	0.0536	-0.49821999999999533
-5	0.0326	-0.49821999999999533
-4	0.0844	-0.49821999999999533
-3	0.0698	-0.49821999999999533
-2	0.0962	-0.49821999999999533
-1	0.1016	-0.49821999999999533
0	0.0842	-0.49821999999999533
1	0.1002	-0.49821999999999533
2	0.0608	-0.49821999999999533
3	0.0678	-0.49821999999999533
4	0.0638	-0.49821999999999533
5	0.0262	-0.49821999999999533
6	0.0332	-0.49821999999999533
7	0.0272	-0.49821999999999533
8	0.0062	-0.49821999999999533
9	0.0144	-0.49821999999999533
10	0.0068	-0.49821999999999533
11	0.0026	-0.49821999999999533
12	0.0036	-0.49821999999999533
13	0.0018	-0.49821999999999533
14	0.0004	-0.49821999999999533
15	0.0012	-0.49821999999999533
16	0.0	-0.49821999999999533
17	0.0	-0.49821999999999533
18	0.0	-0.49821999999999533
19	0.0002	-0.49821999999999533
20	0.0	-0.49821999999999533
21	0.0	-0.49821999999999533
