pontuacao	frequencia	media
-6	0.0002	2.16317999999999
-5	0.001	2.16317999999999
-4	0.0048	2.16317999999999
-3	0.0144	2.16317999999999
-2	0.0348	2.16317999999999
-1	0.0662	2.16317999999999
0	0.1082	2.16317999999999
1	0.143	2.16317999999999
2	0.146	2.16317999999999
3	0.1374	2.16317999999999
4	0.1114	2.16317999999999
5	0.0776	2.16317999999999
6	0.0612	2.16317999999999
7	0.041	2.16317999999999
8	0.0238	2.16317999999999
9	0.0128	2.16317999999999
10	0.0096	2.16317999999999
11	0.0042	2.16317999999999
12	0.001	2.16317999999999
13	0.0008	2.16317999999999
