pontuacao	frequencia	media
-2	0.0004	1.9892399999999948
-1	0.0292	1.9892399999999948
0	0.477	1.9892399999999948
1	0.0194	1.9892399999999948
2	0.157	1.9892399999999948
3	0.0096	1.9892399999999948
4	0.0286	1.9892399999999948
5	0.1628	1.9892399999999948
6	0.008	1.9892399999999948
7	0.0524	1.9892399999999948
8	0.002	1.9892399999999948
9	0.009	1.9892399999999948
10	0.0282	1.9892399999999948
11	0.0018	1.9892399999999948
12	0.0076	1.9892399999999948
13	0.0008	1.9892399999999948
14	0.001	1.9892399999999948
15	0.0032	1.9892399999999948
16	0.0004	1.9892399999999948
17	0.0006	1.9892399999999948
18	0.0	1.9892399999999948
19	0.0	1.9892399999999948
20	0.0006	1.9892399999999948
21	0.0	1.9892399999999948
22	0.0002	1.9892399999999948
