pontuacao	frequencia	media
-8	0.0	2.3188999999999993
-7	0.0004	2.3188999999999993
-6	0.0032	2.3188999999999993
-5	0.0062	2.3188999999999993
-4	0.009	2.3188999999999993
-3	0.0222	2.3188999999999993
-2	0.0376	2.3188999999999993
-1	0.0698	2.3188999999999993
0	0.092	2.3188999999999993
1	0.12	2.3188999999999993
2	0.1296	2.3188999999999993
3	0.118	2.3188999999999993
4	0.1084	2.3188999999999993
5	0.0868	2.3188999999999993
6	0.0712	2.3188999999999993
7	0.0474	2.3188999999999993
8	0.0346	2.3188999999999993
9	0.0188	2.3188999999999993
10	0.0114	2.3188999999999993
11	0.0076	2.3188999999999993
12	0.0026	2.3188999999999993
13	0.0016	2.3188999999999993
14	0.0004	2.3188999999999993
15	0.0006	2.3188999999999993
