pontuacao	frequencia	media
-8	0.0002	2.9317999999999995
-7	0.0	2.9317999999999995
-6	0.0004	2.9317999999999995
-5	0.0024	2.9317999999999995
-4	0.0042	2.9317999999999995
-3	0.012	2.9317999999999995
-2	0.0278	2.9317999999999995
-1	0.0544	2.9317999999999995
0	0.0978	2.9317999999999995
1	0.1336	2.9317999999999995
2	0.1238	2.9317999999999995
3	0.1144	2.9317999999999995
4	0.1034	2.9317999999999995
5	0.0816	2.9317999999999995
6	0.0636	2.9317999999999995
7	0.055	2.9317999999999995
8	0.0362	2.9317999999999995
9	0.0252	2.9317999999999995
10	0.023	2.9317999999999995
11	0.0124	2.9317999999999995
12	0.01	2.9317999999999995
13	0.006	2.9317999999999995
14	0.0048	2.9317999999999995
15	0.0036	2.9317999999999995
16	0.0012	2.9317999999999995
17	0.0016	2.9317999999999995
18	0.0008	2.9317999999999995
19	0.0002	2.9317999999999995
20	0.0	2.9317999999999995
21	0.0002	2.9317999999999995
