pontuacao	frequencia	media
-11	0.0002	-0.6325599999999972
-10	0.0004	-0.6325599999999972
-9	0.0014	-0.6325599999999972
-8	0.0024	-0.6325599999999972
-7	0.0052	-0.6325599999999972
-6	0.014	-0.6325599999999972
-5	0.0218	-0.6325599999999972
-4	0.0498	-0.6325599999999972
-3	0.0806	-0.6325599999999972
-2	0.1198	-0.6325599999999972
-1	0.1456	-0.6325599999999972
0	0.164	-0.6325599999999972
1	0.144	-0.6325599999999972
2	0.1118	-0.6325599999999972
3	0.066	-0.6325599999999972
4	0.0386	-0.6325599999999972
5	0.0176	-0.6325599999999972
6	0.0112	-0.6325599999999972
7	0.0034	-0.6325599999999972
8	0.001	-0.6325599999999972
9	0.0008	-0.6325599999999972
10	0.0002	-0.6325599999999972
11	0.0	-0.6325599999999972
