pontuacao	frequencia	media
-7	0.0002	7.778339999999976
-6	0.0014	7.778339999999976
-5	0.0054	7.778339999999976
-4	0.0072	7.778339999999976
-3	0.012	7.778339999999976
-2	0.0308	7.778339999999976
-1	0.035	7.778339999999976
0	0.0556	7.778339999999976
1	0.045	7.778339999999976
2	0.0416	7.778339999999976
3	0.0462	7.778339999999976
4	0.0506	7.778339999999976
5	0.0662	7.778339999999976
6	0.0598	7.778339999999976
7	0.053	7.778339999999976
8	0.0484	7.778339999999976
9	0.0536	7.778339999999976
10	0.053	7.778339999999976
11	0.0404	7.778339999999976
12	0.0424	7.778339999999976
13	0.0362	7.778339999999976
14	0.033	7.778339999999976
15	0.0288	7.778339999999976
16	0.0278	7.778339999999976
17	0.02	7.778339999999976
18	0.0174	7.778339999999976
19	0.0142	7.778339999999976
20	0.0124	7.778339999999976
21	0.0108	7.778339999999976
22	0.0074	7.778339999999976
23	0.007	7.778339999999976
24	0.0086	7.778339999999976
25	0.0052	7.778339999999976
26	0.0054	7.778339999999976
27	0.004	7.778339999999976
28	0.0026	7.778339999999976
29	0.002	7.778339999999976
30	0.0022	7.778339999999976
31	0.0022	7.778339999999976
32	0.0004	7.778339999999976
33	0.0012	7.778339999999976
34	0.0004	7.778339999999976
35	0.001	7.778339999999976
36	0.0006	7.778339999999976
37	0.0004	7.778339999999976
38	0.0	7.778339999999976
39	0.0004	7.778339999999976
40	0.0002	7.778339999999976
41	0.0002	7.778339999999976
42	0.0	7.778339999999976
43	0.0	7.778339999999976
