pontuacao	frequencia	media
-10	0.0002	1.8010199999999805
-9	0.0	1.8010199999999805
-8	0.0	1.8010199999999805
-7	0.0004	1.8010199999999805
-6	0.0004	1.8010199999999805
-5	0.0008	1.8010199999999805
-4	0.0022	1.8010199999999805
-3	0.0078	1.8010199999999805
-2	0.0198	1.8010199999999805
-1	0.0466	1.8010199999999805
0	0.1142	1.8010199999999805
1	0.1792	1.8010199999999805
2	0.1918	1.8010199999999805
3	0.1784	1.8010199999999805
4	0.1186	1.8010199999999805
5	0.0722	1.8010199999999805
6	0.0398	1.8010199999999805
7	0.0168	1.8010199999999805
8	0.0062	1.8010199999999805
9	0.0024	1.8010199999999805
10	0.0014	1.8010199999999805
11	0.0004	1.8010199999999805
