pontuacao	frequencia	media
-5	0.0002	8.460800000000036
-4	0.0008	8.460800000000036
-3	0.0022	8.460800000000036
-2	0.006	8.460800000000036
-1	0.0156	8.460800000000036
0	0.0282	8.460800000000036
1	0.0486	8.460800000000036
2	0.0662	8.460800000000036
3	0.0688	8.460800000000036
4	0.077	8.460800000000036
5	0.0718	8.460800000000036
6	0.0598	8.460800000000036
7	0.0548	8.460800000000036
8	0.0374	8.460800000000036
9	0.0468	8.460800000000036
10	0.0482	8.460800000000036
11	0.052	8.460800000000036
12	0.0496	8.460800000000036
13	0.0418	8.460800000000036
14	0.0356	8.460800000000036
15	0.0292	8.460800000000036
16	0.0222	8.460800000000036
17	0.0216	8.460800000000036
18	0.019	8.460800000000036
19	0.0162	8.460800000000036
20	0.0158	8.460800000000036
21	0.0132	8.460800000000036
22	0.0098	8.460800000000036
23	0.0076	8.460800000000036
24	0.007	8.460800000000036
25	0.0052	8.460800000000036
26	0.0042	8.460800000000036
27	0.0032	8.460800000000036
28	0.0032	8.460800000000036
29	0.002	8.460800000000036
30	0.003	8.460800000000036
31	0.0018	8.460800000000036
32	0.0006	8.460800000000036
33	0.0008	8.460800000000036
34	0.0004	8.460800000000036
35	0.001	8.460800000000036
36	0.0004	8.460800000000036
37	0.0002	8.460800000000036
38	0.0002	8.460800000000036
39	0.0002	8.460800000000036
40	0.0004	8.460800000000036
41	0.0	8.460800000000036
42	0.0	8.460800000000036
43	0.0	8.460800000000036
44	0.0	8.460800000000036
45	0.0	8.460800000000036
46	0.0	8.460800000000036
