pontuacao	frequencia	media
1	0.0736	3.925980000000068
2	0.1164	3.925980000000068
3	0.1428	3.925980000000068
4	0.223	3.925980000000068
5	0.0584	3.925980000000068
6	0.1402	3.925980000000068
7	0.0836	3.925980000000068
8	0.0538	3.925980000000068
9	0.0344	3.925980000000068
10	0.0082	3.925980000000068
11	0.01	3.925980000000068
12	0.0028	3.925980000000068
13	0.003	3.925980000000068
14	0.0008	3.925980000000068
15	0.0004	3.925980000000068
16	0.0002	3.925980000000068
17	0.0	3.925980000000068
18	0.0002	3.925980000000068
19	0.0	3.925980000000068
