pontuacao	frequencia	media
-8	0.0002	2.5413200000000074
-7	0.0006	2.5413200000000074
-6	0.0008	2.5413200000000074
-5	0.0032	2.5413200000000074
-4	0.0036	2.5413200000000074
-3	0.0138	2.5413200000000074
-2	0.036	2.5413200000000074
-1	0.0674	2.5413200000000074
0	0.1148	2.5413200000000074
1	0.1354	2.5413200000000074
2	0.1366	2.5413200000000074
3	0.1066	2.5413200000000074
4	0.0968	2.5413200000000074
5	0.0694	2.5413200000000074
6	0.0598	2.5413200000000074
7	0.045	2.5413200000000074
8	0.0366	2.5413200000000074
9	0.0244	2.5413200000000074
10	0.0176	2.5413200000000074
11	0.011	2.5413200000000074
12	0.0102	2.5413200000000074
13	0.0034	2.5413200000000074
14	0.0026	2.5413200000000074
15	0.0012	2.5413200000000074
16	0.0014	2.5413200000000074
17	0.0014	2.5413200000000074
