pontuacao	frequencia	media
-8	0.0004	4.30599999999998
-7	0.0002	4.30599999999998
-6	0.002	4.30599999999998
-5	0.0028	4.30599999999998
-4	0.012	4.30599999999998
-3	0.0218	4.30599999999998
-2	0.0402	4.30599999999998
-1	0.063	4.30599999999998
0	0.09	4.30599999999998
1	0.1098	4.30599999999998
2	0.098	4.30599999999998
3	0.0784	4.30599999999998
4	0.0608	4.30599999999998
5	0.046	4.30599999999998
6	0.0478	4.30599999999998
7	0.0464	4.30599999999998
8	0.046	4.30599999999998
9	0.0452	4.30599999999998
10	0.0436	4.30599999999998
11	0.027	4.30599999999998
12	0.0206	4.30599999999998
13	0.0182	4.30599999999998
14	0.0138	4.30599999999998
15	0.0102	4.30599999999998
16	0.0106	4.30599999999998
17	0.0118	4.30599999999998
18	0.0088	4.30599999999998
19	0.0052	4.30599999999998
20	0.0056	4.30599999999998
21	0.0036	4.30599999999998
22	0.0012	4.30599999999998
23	0.001	4.30599999999998
24	0.0026	4.30599999999998
25	0.0014	4.30599999999998
26	0.0006	4.30599999999998
27	0.0008	4.30599999999998
28	0.0008	4.30599999999998
29	0.0006	4.30599999999998
30	0.0002	4.30599999999998
31	0.0004	4.30599999999998
32	0.0	4.30599999999998
33	0.0002	4.30599999999998
