pontuacao	frequencia	media
-6	0.0002	7.37357999999999
-5	0.0012	7.37357999999999
-4	0.0018	7.37357999999999
-3	0.0056	7.37357999999999
-2	0.012	7.37357999999999
-1	0.0208	7.37357999999999
0	0.038	7.37357999999999
1	0.05	7.37357999999999
2	0.0598	7.37357999999999
3	0.0574	7.37357999999999
4	0.0674	7.37357999999999
5	0.0708	7.37357999999999
6	0.0702	7.37357999999999
7	0.0746	7.37357999999999
8	0.0668	7.37357999999999
9	0.0614	7.37357999999999
10	0.053	7.37357999999999
11	0.0484	7.37357999999999
12	0.0406	7.37357999999999
13	0.0366	7.37357999999999
14	0.0298	7.37357999999999
15	0.0246	7.37357999999999
16	0.0226	7.37357999999999
17	0.02	7.37357999999999
18	0.0164	7.37357999999999
19	0.0112	7.37357999999999
20	0.0072	7.37357999999999
21	0.0074	7.37357999999999
22	0.0056	7.37357999999999
23	0.006	7.37357999999999
24	0.0038	7.37357999999999
25	0.0032	7.37357999999999
26	0.0024	7.37357999999999
27	0.0016	7.37357999999999
28	0.0002	7.37357999999999
29	0.0002	7.37357999999999
30	0.0002	7.37357999999999
31	0.0002	7.37357999999999
32	0.0002	7.37357999999999
33	0.0002	7.37357999999999
34	0.0002	7.37357999999999
35	0.0	7.37357999999999
