pontuacao	frequencia	media
-7	0.0002	3.415359999999995
-6	0.0016	3.415359999999995
-5	0.0038	3.415359999999995
-4	0.0098	3.415359999999995
-3	0.021	3.415359999999995
-2	0.0392	3.415359999999995
-1	0.0524	3.415359999999995
0	0.0756	3.415359999999995
1	0.0896	3.415359999999995
2	0.109	3.415359999999995
3	0.1006	3.415359999999995
4	0.098	3.415359999999995
5	0.0896	3.415359999999995
6	0.0722	3.415359999999995
7	0.0626	3.415359999999995
8	0.0466	3.415359999999995
9	0.0364	3.415359999999995
10	0.0252	3.415359999999995
11	0.022	3.415359999999995
12	0.0148	3.415359999999995
13	0.0118	3.415359999999995
14	0.0068	3.415359999999995
15	0.0044	3.415359999999995
16	0.0028	3.415359999999995
17	0.0014	3.415359999999995
18	0.0008	3.415359999999995
19	0.0006	3.415359999999995
20	0.0008	3.415359999999995
21	0.0002	3.415359999999995
22	0.0	3.415359999999995
