pontuacao	frequencia	media
-6	0.0002	7.405320000000006
-5	0.0006	7.405320000000006
-4	0.0014	7.405320000000006
-3	0.0018	7.405320000000006
-2	0.0092	7.405320000000006
-1	0.0148	7.405320000000006
0	0.0288	7.405320000000006
1	0.0464	7.405320000000006
2	0.0656	7.405320000000006
3	0.0724	7.405320000000006
4	0.0866	7.405320000000006
5	0.0802	7.405320000000006
6	0.0782	7.405320000000006
7	0.0708	7.405320000000006
8	0.0582	7.405320000000006
9	0.0496	7.405320000000006
10	0.0466	7.405320000000006
11	0.0436	7.405320000000006
12	0.0428	7.405320000000006
13	0.0378	7.405320000000006
14	0.0332	7.405320000000006
15	0.0244	7.405320000000006
16	0.0212	7.405320000000006
17	0.0164	7.405320000000006
18	0.0134	7.405320000000006
19	0.0138	7.405320000000006
20	0.0088	7.405320000000006
21	0.0068	7.405320000000006
22	0.0068	7.405320000000006
23	0.0052	7.405320000000006
24	0.003	7.405320000000006
25	0.0024	7.405320000000006
26	0.003	7.405320000000006
27	0.0016	7.405320000000006
28	0.001	7.405320000000006
29	0.0014	7.405320000000006
30	0.0	7.405320000000006
31	0.0004	7.405320000000006
32	0.0004	7.405320000000006
33	0.0	7.405320000000006
34	0.0	7.405320000000006
35	0.0002	7.405320000000006
36	0.0004	7.405320000000006
37	0.0002	7.405320000000006
38	0.0	7.405320000000006
39	0.0002	7.405320000000006
