pontuacao	frequencia	media
-5	0.002	3.7299999999999898
-4	0.0038	3.7299999999999898
-3	0.0128	3.7299999999999898
-2	0.0214	3.7299999999999898
-1	0.0462	3.7299999999999898
0	0.0724	3.7299999999999898
1	0.0998	3.7299999999999898
2	0.1202	3.7299999999999898
3	0.1178	3.7299999999999898
4	0.1138	3.7299999999999898
5	0.0934	3.7299999999999898
6	0.0656	3.7299999999999898
7	0.0518	3.7299999999999898
8	0.0404	3.7299999999999898
9	0.0326	3.7299999999999898
10	0.0262	3.7299999999999898
11	0.0192	3.7299999999999898
12	0.0174	3.7299999999999898
13	0.0118	3.7299999999999898
14	0.0104	3.7299999999999898
15	0.0066	3.7299999999999898
16	0.0038	3.7299999999999898
17	0.0032	3.7299999999999898
18	0.0012	3.7299999999999898
19	0.0016	3.7299999999999898
20	0.0018	3.7299999999999898
21	0.001	3.7299999999999898
22	0.0006	3.7299999999999898
23	0.0006	3.7299999999999898
24	0.0002	3.7299999999999898
25	0.0002	3.7299999999999898
