pontuacao	frequencia	media
-3	0.0002	3.464859999999997
-2	0.0018	3.464859999999997
-1	0.0108	3.464859999999997
0	0.045	3.464859999999997
1	0.0968	3.464859999999997
2	0.139	3.464859999999997
3	0.1718	3.464859999999997
4	0.1654	3.464859999999997
5	0.1256	3.464859999999997
6	0.0938	3.464859999999997
7	0.0714	3.464859999999997
8	0.0394	3.464859999999997
9	0.0228	3.464859999999997
10	0.0106	3.464859999999997
11	0.0032	3.464859999999997
12	0.001	3.464859999999997
13	0.0008	3.464859999999997
14	0.0004	3.464859999999997
