pontuacao	frequencia	media
-14	0.0006	1.4590399999999462
-13	0.0002	1.4590399999999462
-12	0.001	1.4590399999999462
-11	0.001	1.4590399999999462
-10	0.0032	1.4590399999999462
-9	0.0028	1.4590399999999462
-8	0.0124	1.4590399999999462
-7	0.0068	1.4590399999999462
-6	0.0324	1.4590399999999462
-5	0.0216	1.4590399999999462
-4	0.0572	1.4590399999999462
-3	0.0468	1.4590399999999462
-2	0.0738	1.4590399999999462
-1	0.081	1.4590399999999462
0	0.0726	1.4590399999999462
1	0.1052	1.4590399999999462
2	0.0662	1.4590399999999462
3	0.0756	1.4590399999999462
4	0.0726	1.4590399999999462
5	0.0376	1.4590399999999462
6	0.0672	1.4590399999999462
7	0.041	1.4590399999999462
8	0.0252	1.4590399999999462
9	0.0308	1.4590399999999462
10	0.017	1.4590399999999462
11	0.014	1.4590399999999462
12	0.0114	1.4590399999999462
13	0.0046	1.4590399999999462
14	0.0074	1.4590399999999462
15	0.0036	1.4590399999999462
16	0.0034	1.4590399999999462
17	0.0008	1.4590399999999462
18	0.0004	1.4590399999999462
19	0.0008	1.4590399999999462
20	0.0006	1.4590399999999462
21	0.0006	1.4590399999999462
22	0.0	1.4590399999999462
23	0.0004	1.4590399999999462
24	0.0	1.4590399999999462
25	0.0	1.4590399999999462
26	0.0	1.4590399999999462
27	0.0	1.4590399999999462
28	0.0	1.4590399999999462
29	0.0	1.4590399999999462
