pontuacao	frequencia	media
-7	0.0004	3.625940000000034
-6	0.0014	3.625940000000034
-5	0.0038	3.625940000000034
-4	0.0124	3.625940000000034
-3	0.0208	3.625940000000034
-2	0.0412	3.625940000000034
-1	0.0702	3.625940000000034
0	0.1134	3.625940000000034
1	0.1058	3.625940000000034
2	0.095	3.625940000000034
3	0.0682	3.625940000000034
4	0.0694	3.625940000000034
5	0.0712	3.625940000000034
6	0.0596	3.625940000000034
7	0.0488	3.625940000000034
8	0.0448	3.625940000000034
9	0.0334	3.625940000000034
10	0.0334	3.625940000000034
11	0.0218	3.625940000000034
12	0.0166	3.625940000000034
13	0.013	3.625940000000034
14	0.0138	3.625940000000034
15	0.0092	3.625940000000034
16	0.0062	3.625940000000034
17	0.0056	3.625940000000034
18	0.0056	3.625940000000034
19	0.0046	3.625940000000034
20	0.0032	3.625940000000034
21	0.0018	3.625940000000034
22	0.0016	3.625940000000034
23	0.0016	3.625940000000034
24	0.0002	3.625940000000034
25	0.0002	3.625940000000034
26	0.0008	3.625940000000034
27	0.0008	3.625940000000034
28	0.0	3.625940000000034
29	0.0	3.625940000000034
30	0.0	3.625940000000034
31	0.0	3.625940000000034
