pontuacao	frequencia	media
-6	0.0008	1.8664400000000005
-5	0.001	1.8664400000000005
-4	0.0028	1.8664400000000005
-3	0.0122	1.8664400000000005
-2	0.0314	1.8664400000000005
-1	0.067	1.8664400000000005
0	0.1426	1.8664400000000005
1	0.1456	1.8664400000000005
2	0.162	1.8664400000000005
3	0.1408	1.8664400000000005
4	0.1082	1.8664400000000005
5	0.0704	1.8664400000000005
6	0.0518	1.8664400000000005
7	0.028	1.8664400000000005
8	0.0162	1.8664400000000005
9	0.0098	1.8664400000000005
10	0.0044	1.8664400000000005
11	0.0022	1.8664400000000005
12	0.001	1.8664400000000005
13	0.0012	1.8664400000000005
14	0.0002	1.8664400000000005
15	0.0	1.8664400000000005
16	0.0	1.8664400000000005
17	0.0	1.8664400000000005
18	0.0	1.8664400000000005
19	0.0	1.8664400000000005
20	0.0	1.8664400000000005
21	0.0	1.8664400000000005
22	0.0002	1.8664400000000005
23	0.0	1.8664400000000005
