pontuacao	frequencia	media
-5	0.002	2.014
-4	0.0038	2.014
-3	0.0162	2.014
-2	0.048	2.014
-1	0.1128	2.014
0	0.2582	2.014
1	0.2124	2.014
2	0.084	2.014
3	0.0172	2.014
4	0.0038	2.014
5	0.0044	2.014
6	0.015	2.014
7	0.0318	2.014
8	0.0684	2.014
9	0.0576	2.014
10	0.0232	2.014
11	0.0056	2.014
12	0.0012	2.014
13	0.001	2.014
14	0.0014	2.014
15	0.0032	2.014
16	0.0134	2.014
17	0.01	2.014
18	0.003	2.014
19	0.0	2.014
20	0.0	2.014
21	0.0	2.014
22	0.0002	2.014
23	0.0004	2.014
24	0.0006	2.014
25	0.0006	2.014
26	0.0002	2.014
27	0.0002	2.014
28	0.0	2.014
29	0.0	2.014
30	0.0	2.014
31	0.0	2.014
32	0.0	2.014
