pontuacao	frequencia	media
-10	0.0002	5.570799999999992
-9	0.0	5.570799999999992
-8	0.0	5.570799999999992
-7	0.0002	5.570799999999992
-6	0.0002	5.570799999999992
-5	0.001	5.570799999999992
-4	0.0034	5.570799999999992
-3	0.0072	5.570799999999992
-2	0.0182	5.570799999999992
-1	0.039	5.570799999999992
0	0.0574	5.570799999999992
1	0.0752	5.570799999999992
2	0.078	5.570799999999992
3	0.0878	5.570799999999992
4	0.0794	5.570799999999992
5	0.0782	5.570799999999992
6	0.07	5.570799999999992
7	0.065	5.570799999999992
8	0.0588	5.570799999999992
9	0.0516	5.570799999999992
10	0.047	5.570799999999992
11	0.0386	5.570799999999992
12	0.0258	5.570799999999992
13	0.0242	5.570799999999992
14	0.0218	5.570799999999992
15	0.0152	5.570799999999992
16	0.0132	5.570799999999992
17	0.0092	5.570799999999992
18	0.0082	5.570799999999992
19	0.0058	5.570799999999992
20	0.0066	5.570799999999992
21	0.004	5.570799999999992
22	0.0032	5.570799999999992
23	0.0012	5.570799999999992
24	0.0008	5.570799999999992
25	0.0012	5.570799999999992
26	0.0018	5.570799999999992
27	0.0004	5.570799999999992
28	0.0004	5.570799999999992
29	0.0002	5.570799999999992
30	0.0	5.570799999999992
31	0.0002	5.570799999999992
32	0.0	5.570799999999992
