pontuacao	frequencia	media
-12	0.0002	0.2546799999999995
-11	0.0004	0.2546799999999995
-10	0.0004	0.2546799999999995
-9	0.0016	0.2546799999999995
-8	0.004	0.2546799999999995
-7	0.0082	0.2546799999999995
-6	0.0202	0.2546799999999995
-5	0.0368	0.2546799999999995
-4	0.0684	0.2546799999999995
-3	0.0902	0.2546799999999995
-2	0.117	0.2546799999999995
-1	0.1162	0.2546799999999995
0	0.0916	0.2546799999999995
1	0.0782	0.2546799999999995
2	0.07	0.2546799999999995
3	0.0682	0.2546799999999995
4	0.0558	0.2546799999999995
5	0.0414	0.2546799999999995
6	0.0262	0.2546799999999995
7	0.027	0.2546799999999995
8	0.02	0.2546799999999995
9	0.018	0.2546799999999995
10	0.0128	0.2546799999999995
11	0.0072	0.2546799999999995
12	0.006	0.2546799999999995
13	0.0044	0.2546799999999995
14	0.0018	0.2546799999999995
15	0.003	0.2546799999999995
16	0.0016	0.2546799999999995
17	0.0014	0.2546799999999995
18	0.0008	0.2546799999999995
19	0.0002	0.2546799999999995
20	0.0002	0.2546799999999995
21	0.0	0.2546799999999995
22	0.0004	0.2546799999999995
23	0.0	0.2546799999999995
24	0.0	0.2546799999999995
25	0.0	0.2546799999999995
