pontuacao	frequencia	media
-13	0.0002	-2.1184800000000075
-12	0.0004	-2.1184800000000075
-11	0.0004	-2.1184800000000075
-10	0.0022	-2.1184800000000075
-9	0.0038	-2.1184800000000075
-8	0.0082	-2.1184800000000075
-7	0.0124	-2.1184800000000075
-6	0.032	-2.1184800000000075
-5	0.0458	-2.1184800000000075
-4	0.0914	-2.1184800000000075
-3	0.1094	-2.1184800000000075
-2	0.181	-2.1184800000000075
-1	0.168	-2.1184800000000075
0	0.1874	-2.1184800000000075
1	0.1178	-2.1184800000000075
2	0.0338	-2.1184800000000075
3	0.0048	-2.1184800000000075
