pontuacao	frequencia	media
-8	0.0006	0.22036000000000003
-7	0.0022	0.22036000000000003
-6	0.005	0.22036000000000003
-5	0.015	0.22036000000000003
-4	0.0378	0.22036000000000003
-3	0.0656	0.22036000000000003
-2	0.1128	0.22036000000000003
-1	0.15	0.22036000000000003
0	0.1558	0.22036000000000003
1	0.122	0.22036000000000003
2	0.0912	0.22036000000000003
3	0.0704	0.22036000000000003
4	0.0516	0.22036000000000003
5	0.0412	0.22036000000000003
6	0.0302	0.22036000000000003
7	0.0168	0.22036000000000003
8	0.0108	0.22036000000000003
9	0.0088	0.22036000000000003
10	0.0064	0.22036000000000003
11	0.0014	0.22036000000000003
12	0.0014	0.22036000000000003
13	0.0006	0.22036000000000003
14	0.0012	0.22036000000000003
15	0.0	0.22036000000000003
16	0.0	0.22036000000000003
17	0.0004	0.22036000000000003
18	0.0002	0.22036000000000003
19	0.0004	0.22036000000000003
20	0.0	0.22036000000000003
21	0.0	0.22036000000000003
22	0.0	0.22036000000000003
23	0.0	0.22036000000000003
