pontuacao	frequencia	media
-4	0.0006	3.1312999999999995
-3	0.0008	3.1312999999999995
-2	0.0076	3.1312999999999995
-1	0.0402	3.1312999999999995
0	0.084	3.1312999999999995
1	0.1204	3.1312999999999995
2	0.143	3.1312999999999995
3	0.1444	3.1312999999999995
4	0.128	3.1312999999999995
5	0.1016	3.1312999999999995
6	0.075	3.1312999999999995
7	0.0536	3.1312999999999995
8	0.0356	3.1312999999999995
9	0.026	3.1312999999999995
10	0.0188	3.1312999999999995
11	0.0094	3.1312999999999995
12	0.0048	3.1312999999999995
13	0.0028	3.1312999999999995
14	0.0014	3.1312999999999995
15	0.0006	3.1312999999999995
16	0.001	3.1312999999999995
17	0.0	3.1312999999999995
18	0.0	3.1312999999999995
19	0.0	3.1312999999999995
20	0.0	3.1312999999999995
21	0.0002	3.1312999999999995
22	0.0	3.1312999999999995
23	0.0	3.1312999999999995
