pontuacao	frequencia	media
-22	0.0002	4.059459999999991
-21	0.0	4.059459999999991
-20	0.0	4.059459999999991
-19	0.0	4.059459999999991
-18	0.0	4.059459999999991
-17	0.0002	4.059459999999991
-16	0.0004	4.059459999999991
-15	0.0002	4.059459999999991
-14	0.0	4.059459999999991
-13	0.0016	4.059459999999991
-12	0.0016	4.059459999999991
-11	0.0016	4.059459999999991
-10	0.0042	4.059459999999991
-9	0.0034	4.059459999999991
-8	0.0046	4.059459999999991
-7	0.0098	4.059459999999991
-6	0.011	4.059459999999991
-5	0.018	4.059459999999991
-4	0.0222	4.059459999999991
-3	0.0322	4.059459999999991
-2	0.0388	4.059459999999991
-1	0.0544	4.059459999999991
0	0.0636	4.059459999999991
1	0.0688	4.059459999999991
2	0.0634	4.059459999999991
3	0.067	4.059459999999991
4	0.0684	4.059459999999991
5	0.0576	4.059459999999991
6	0.0594	4.059459999999991
7	0.0566	4.059459999999991
8	0.0484	4.059459999999991
9	0.0442	4.059459999999991
10	0.0396	4.059459999999991
11	0.026	4.059459999999991
12	0.0256	4.059459999999991
13	0.0252	4.059459999999991
14	0.0178	4.059459999999991
15	0.0134	4.059459999999991
16	0.0114	4.059459999999991
17	0.0096	4.059459999999991
18	0.007	4.059459999999991
19	0.0044	4.059459999999991
20	0.0038	4.059459999999991
21	0.0034	4.059459999999991
22	0.0028	4.059459999999991
23	0.003	4.059459999999991
24	0.001	4.059459999999991
25	0.0008	4.059459999999991
26	0.0008	4.059459999999991
27	0.0004	4.059459999999991
28	0.0002	4.059459999999991
29	0.0004	4.059459999999991
30	0.0004	4.059459999999991
31	0.0004	4.059459999999991
32	0.0002	4.059459999999991
33	0.0002	4.059459999999991
34	0.0	4.059459999999991
35	0.0002	4.059459999999991
36	0.0	4.059459999999991
