pontuacao	frequencia	media
-5	0.0002	2.3180599999999996
-4	0.0012	2.3180599999999996
-3	0.0092	2.3180599999999996
-2	0.0298	2.3180599999999996
-1	0.062	2.3180599999999996
0	0.113	2.3180599999999996
1	0.141	2.3180599999999996
2	0.1372	2.3180599999999996
3	0.142	2.3180599999999996
4	0.1218	2.3180599999999996
5	0.0866	2.3180599999999996
6	0.0572	2.3180599999999996
7	0.0396	2.3180599999999996
8	0.0264	2.3180599999999996
9	0.0146	2.3180599999999996
10	0.0102	2.3180599999999996
11	0.0032	2.3180599999999996
12	0.0016	2.3180599999999996
13	0.0022	2.3180599999999996
14	0.0008	2.3180599999999996
15	0.0	2.3180599999999996
