pontuacao	frequencia	media
-5	0.0016	4.224419999999999
-4	0.0046	4.224419999999999
-3	0.0084	4.224419999999999
-2	0.0216	4.224419999999999
-1	0.0502	4.224419999999999
0	0.071	4.224419999999999
1	0.0964	4.224419999999999
2	0.1078	4.224419999999999
3	0.1034	4.224419999999999
4	0.0926	4.224419999999999
5	0.0884	4.224419999999999
6	0.0664	4.224419999999999
7	0.057	4.224419999999999
8	0.051	4.224419999999999
9	0.0364	4.224419999999999
10	0.036	4.224419999999999
11	0.0264	4.224419999999999
12	0.0188	4.224419999999999
13	0.0156	4.224419999999999
14	0.012	4.224419999999999
15	0.0094	4.224419999999999
16	0.0084	4.224419999999999
17	0.0056	4.224419999999999
18	0.0032	4.224419999999999
19	0.001	4.224419999999999
20	0.0022	4.224419999999999
21	0.0006	4.224419999999999
22	0.001	4.224419999999999
23	0.0008	4.224419999999999
24	0.0008	4.224419999999999
25	0.0004	4.224419999999999
26	0.0004	4.224419999999999
27	0.0	4.224419999999999
28	0.0	4.224419999999999
29	0.0	4.224419999999999
30	0.0002	4.224419999999999
31	0.0002	4.224419999999999
32	0.0	4.224419999999999
