pontuacao	frequencia	media
-1	0.0068	5.148719999999999
0	0.0338	5.148719999999999
1	0.0698	5.148719999999999
2	0.1166	5.148719999999999
3	0.1308	5.148719999999999
4	0.1316	5.148719999999999
5	0.1104	5.148719999999999
6	0.0854	5.148719999999999
7	0.0648	5.148719999999999
8	0.0454	5.148719999999999
9	0.04	5.148719999999999
10	0.0326	5.148719999999999
11	0.0312	5.148719999999999
12	0.0254	5.148719999999999
13	0.0192	5.148719999999999
14	0.0176	5.148719999999999
15	0.012	5.148719999999999
16	0.0062	5.148719999999999
17	0.0048	5.148719999999999
18	0.004	5.148719999999999
19	0.0036	5.148719999999999
20	0.0024	5.148719999999999
21	0.0016	5.148719999999999
22	0.0012	5.148719999999999
23	0.0014	5.148719999999999
24	0.0002	5.148719999999999
25	0.0004	5.148719999999999
26	0.0002	5.148719999999999
27	0.0002	5.148719999999999
28	0.0	5.148719999999999
29	0.0	5.148719999999999
30	0.0	5.148719999999999
31	0.0	5.148719999999999
32	0.0	5.148719999999999
33	0.0	5.148719999999999
34	0.0	5.148719999999999
