pontuacao	frequencia	media
-4	0.0012	3.7202199999999976
-3	0.0024	3.7202199999999976
-2	0.015	3.7202199999999976
-1	0.0384	3.7202199999999976
0	0.0662	3.7202199999999976
1	0.0902	3.7202199999999976
2	0.1096	3.7202199999999976
3	0.125	3.7202199999999976
4	0.1206	3.7202199999999976
5	0.1168	3.7202199999999976
6	0.0952	3.7202199999999976
7	0.073	3.7202199999999976
8	0.053	3.7202199999999976
9	0.0318	3.7202199999999976
10	0.026	3.7202199999999976
11	0.0152	3.7202199999999976
12	0.0098	3.7202199999999976
13	0.0032	3.7202199999999976
14	0.0036	3.7202199999999976
15	0.0018	3.7202199999999976
16	0.001	3.7202199999999976
17	0.0006	3.7202199999999976
18	0.0002	3.7202199999999976
