index	Jogador	Time	Posicao	preco_cartoleta
0	Henrique Dourado	Fluminense	Atacante	23.179999999997115
1	Vanderlei	Santos	Goleiro	22.58000000000148
2	Lucca	Ponte Preta	Atacante	21.729999999999233
3	Luan	Grêmio	Atacante	20.86999999999899
4	Gatito Fernández	Botafogo	Goleiro	20.539999999998166
5	Zé Rafael 	Bahia	Meia	20.240000000001416
6	Nino Paraíba	Ponte Preta	Lateral	18.919999999998566
7	Diego	Flamengo	Meia	18.69000000000131
8	Thiago Neves	Cruzeiro	Meia	17.440000000001238
9	Dudu	Palmeiras	Atacante	17.36000000000051
10	Hernanes	São Paulo	Meia	17.3300000000014
11	Jean	Palmeiras	Lateral	16.369999999999987
12	Fernando Prass	Palmeiras	Goleiro	16.019999999999587
13	Yerry Mina	Palmeiras	Zagueiro	14.960000000000129
14	Diego Souza	Sport	Meia	14.940000000001056
15	Régis	Bahia	Meia	14.910000000001897
16	Borja	Palmeiras	Atacante	14.8600000000005
17	Lucas Pratto	São Paulo	Atacante	14.82000000000057
18	Ramiro	Grêmio	Meia	14.82000000000057
19	Wilson	Coritiba	Goleiro	14.599999999999675
20	Cássio	Corinthians	Goleiro	14.489999999999899
21	Bruno Henrique	Santos	Atacante	14.190000000000987
22	Fred	Atlético-MG	Atacante	14.010000000000286
23	Henrique Almeida	Coritiba	Atacante	14.0
24	Rodriguinho	Corinthians	Meia	13.940000000000964
25	Bruno Silva	Botafogo	Meia	13.900000000000638
26	Éverton Ribeiro	Flamengo	Meia	13.900000000000638
27	Fábio	Cruzeiro	Goleiro	13.900000000000638
28	Clayson	Corinthians	Atacante	13.820000000000105
29	Fagner	Corinthians	Lateral	13.800000000001283
30	Pedro Geromel	Grêmio	Zagueiro	13.739999999999608
31	Reinaldo	Chapecoense	Lateral	13.720000000000818
32	Sidcley	Atlético-PR	Lateral	13.660000000001752
33	Alejandro Guerra	Palmeiras	Meia	13.48000000000126
34	Edson	Bahia	Meia	13.449999999998758
35	Jô	Corinthians	Atacante	13.419999999998696
36	Réver	Flamengo	Zagueiro	13.400000000000876
37	Diogo Barbosa	Cruzeiro	Lateral	13.279999999999195
38	Alisson	Cruzeiro	Meia	13.239999999999394
39	Everton	Flamengo	Meia	13.23000000000136
40	Victor Luis	Botafogo	Lateral	13.209999999999296
41	Gustavo Scarpa	Fluminense	Meia	13.209999999999296
42	Jucilei	São Paulo	Meia	13.13999999999951
43	Paolo Guerrero	Flamengo	Atacante	13.129999999998867
44	Capa	Avaí	Lateral	12.949999999998823
45	Arthur 	Chapecoense	Atacante	12.930000000000268
46	Cueva	São Paulo	Meia	12.75
47	Sornoza	Fluminense	Meia	12.72000000000079
48	Jean	Bahia	Goleiro	12.639999999999512
49	Fernandinho	Grêmio	Atacante	12.540000000000754
50	Nenê	Vasco	Meia	12.470000000000782
51	Ángel Romero	Corinthians	Atacante	12.330000000001265
52	Renê Júnior	Bahia	Meia	12.220000000000775
53	Wendel	Fluminense	Meia	12.169999999998742
54	Júnior Tavares	São Paulo	Lateral	12.120000000001022
55	Igor Rabello	Botafogo	Zagueiro	12.069999999999734
56	Jean	Vasco	Meia	12.050000000001047
57	Luis Fabiano	Vasco	Atacante	11.819999999999736
58	Balbuena	Corinthians	Zagueiro	11.769999999998792
59	Pablo	Corinthians	Zagueiro	11.720000000000757
60	Robinho	Atlético-MG	Atacante	11.690000000000703
61	Marllon	Ponte Preta	Zagueiro	11.569999999999736
62	Ricardo Oliveira	Santos	Atacante	11.34999999999904
63	Rodrigo Lindoso	Botafogo	Meia	11.33000000000122
64	Léo	Cruzeiro	Zagueiro	11.29000000000074
65	Marcos Rocha	Atlético-MG	Lateral	11.29000000000074
66	Aranha	Ponte Preta	Goleiro	11.26000000000044
67	Tomas Bastos	Coritiba	Meia	11.25
68	Elias	Atlético-MG	Meia	11.20999999999926
69	Geferson	Vitória	Lateral	11.19000000000063
70	Gilberto 	Vasco	Lateral	11.08999999999865
71	Rithely	Sport	Meia	10.8399999999987
72	Victor	Atlético-MG	Goleiro	10.760000000000367
73	Fernando Miguel	Vitória	Goleiro	10.739999999999636
74	Kleber	Coritiba	Atacante	10.739999999999636
75	Zeca	Santos	Lateral	10.650000000000928
76	David Braz	Santos	Zagueiro	10.529999999999287
77	Victor Ferraz	Santos	Lateral	10.389999999999533
78	Pará	Flamengo	Lateral	10.360000000000467
79	Juninho	Bahia	Meia	10.2799999999993
80	Everton	Grêmio	Atacante	10.2799999999993
81	Guilherme Arana	Corinthians	Lateral	10.269999999999083
82	Petros	São Paulo	Meia	10.150000000000903
83	André	Sport	Atacante	10.12999999999929
84	Matheus Savio	Flamengo	Meia	10.050000000000678
85	Douglas Friedrich	Avaí	Goleiro	10.02999999999931
86	Léo Moura	Grêmio	Lateral	9.970000000000686
87	Roger	Botafogo	Atacante	9.940000000000417
88	Rodrigo	Ponte Preta	Zagueiro	9.940000000000417
89	Marcos Guilherme 	São Paulo	Meia	9.849999999999115
90	Allione	Bahia	Meia	9.830000000001142
91	Michel 	Grêmio	Meia	9.809999999999608
92	Márcio Araújo	Flamengo	Meia	9.79000000000072
93	Arnaldo	Botafogo	Lateral	9.760000000000195
94	Yago Pikachu	Vasco	Lateral	9.730000000000791
95	Ramon	Vasco	Lateral	9.699999999999404
96	Gilson	Botafogo	Lateral	9.680000000000259
97	Rildo	Coritiba	Atacante	9.669999999998868
98	Anderson Martins	Vasco	Zagueiro	9.639999999999542
99	Wellington Paulista	Chapecoense	Atacante	9.620000000000609
100	Fagner Alemão	Avaí	Lateral	9.580000000001126
101	Bruno Cortez	Grêmio	Lateral	9.569999999999741
102	Jefferson	Botafogo	Goleiro	9.569999999999741
103	Arthur	Grêmio	Meia	9.510000000000147
104	Leandro Silva	Avaí	Lateral	9.5
105	Bruno Henrique	Palmeiras	Meia	9.480000000000727
106	Kannemann	Grêmio	Zagueiro	9.470000000000661
107	Felipe Santana	Atlético-MG	Zagueiro	9.430000000000259
108	Willian Arão	Flamengo	Meia	9.360000000000454
109	Edílson	Grêmio	Lateral	9.349999999999145
110	Lucas Barrios	Grêmio	Atacante	9.330000000001109
111	Willian Farias	Vitória	Meia	9.330000000001109
112	Patrick	Sport	Meia	9.300000000000498
113	Jonathan	Atlético-PR	Lateral	9.290000000000713
114	Vitor Bueno	Santos	Meia	9.290000000000713
115	Mateus Vital	Vasco	Meia	9.279999999999347
116	Tiago 	Bahia	Zagueiro	9.279999999999347
117	Sander	Sport	Lateral	9.260000000000096
118	Rafael Sobis	Cruzeiro	Atacante	9.23000000000066
119	Moisés	Palmeiras	Meia	9.220000000000647
120	Juninho	Palmeiras	Zagueiro	9.180000000000257
121	Marquinhos Gabriel	Corinthians	Meia	9.150000000000842
122	Henrique	Fluminense	Zagueiro	9.13999999999955
123	Pedro Henrique	Corinthians	Zagueiro	9.120000000000498
124	Walter	Atlético-GO	Atacante	9.11000000000045
125	Guilherme	Atlético-PR	Meia	9.099999999999161
126	Marcelo Oliveira	Grêmio	Lateral	9.019999999999401
127	Geuvânio	Flamengo	Atacante	8.989999999999963
128	Bruno Pacheco	Atlético-GO	Lateral	8.959999999999292
129	Nikão	Atlético-PR	Meia	8.910000000000824
130	Renan Ribeiro	São Paulo	Goleiro	8.900000000000825
131	Deyverson	Palmeiras	Atacante	8.889999999999551
132	Dedé	Cruzeiro	Zagueiro	8.860000000000449
133	Rodinei	Flamengo	Lateral	8.849999999999179
134	Joel Carli	Botafogo	Zagueiro	8.790000000000704
135	Edu Dracena	Palmeiras	Zagueiro	8.790000000000704
136	Rodrigo Caio	São Paulo	Zagueiro	8.779999999999378
137	Egídio	Palmeiras	Lateral	8.769999999999476
138	Edigar Junio	Bahia	Atacante	8.769999999999476
139	Leonardo Silva	Atlético-MG	Zagueiro	8.759999999999986
140	Kanu	Vitória	Zagueiro	8.74000000000002
141	Gabriel	Atlético-MG	Zagueiro	8.7099999999993
142	Felipe Gedoz 	Atlético-PR	Meia	8.680000000000256
143	Rhodolfo	Flamengo	Zagueiro	8.650000000000807
144	Júnior Dutra	Avaí	Atacante	8.49000000000008
145	Otero	Atlético-MG	Meia	8.480000000000434
146	Wallace Reis 	Vitória	Zagueiro	8.449999999999745
147	Ronaldo Alves	Sport	Zagueiro	8.419999999998959
148	Paulo Victor	Grêmio	Goleiro	8.37999999999969
149	Henrique	Vasco	Lateral	8.370000000000308
150	Conca	Flamengo	Meia	8.349999999999216
151	Wellington Silva	Fluminense	Atacante	8.339999999999357
152	Orejuela	Fluminense	Meia	8.300000000000207
153	Jadson	Corinthians	Meia	8.290000000000692
154	Lucas Romero	Cruzeiro	Meia	8.290000000000692
155	Neto Berola	Coritiba	Atacante	8.290000000000692
156	Felipe Melo	Palmeiras	Meia	8.269999999999635
157	Rodrigo Pimpão	Botafogo	Atacante	8.25
158	Alan Costa	Vitória	Zagueiro	8.160000000000581
159	Ravanelli	Ponte Preta	Meia	8.160000000000581
160	Juninho	Vitória	Lateral	8.160000000000581
161	Kieza	Vitória	Atacante	8.110000000000435
162	Marcelo Grohe	Grêmio	Goleiro	8.069999999999746
163	Dodô	Coritiba	Lateral	8.069999999999746
164	Thiago Heleno	Atlético-PR	Zagueiro	8.060000000000029
165	Léo Gamalho	Ponte Preta	Atacante	8.019999999999724
166	Valdívia	Atlético-MG	Meia	8.009999999999794
167	Fernando Bob	Ponte Preta	Meia	7.970000000000567
168	Martín Silva	Vasco	Goleiro	7.930000000000253
169	Romulo	Avaí	Atacante	7.930000000000253
170	Werley	Coritiba	Zagueiro	7.919999999999004
171	Arboleda	São Paulo	Zagueiro	7.900000000000745
172	Cazares	Atlético-MG	Meia	7.889999999999569
173	Gabriel	Corinthians	Meia	7.870000000000162
174	Mauricio Kozlinski	Avaí	Goleiro	7.870000000000162
175	Patric	Vitória	Lateral	7.849999999999259
176	Diego Rosa	Atlético-GO	Meia	7.810000000000104
177	Lucas Veríssimo	Santos	Zagueiro	7.810000000000104
178	Apodi	Chapecoense	Lateral	7.759999999999721
179	Luiz Antonio 	Chapecoense	Meia	7.730000000000165
180	Luis Ricardo	Botafogo	Lateral	7.730000000000165
181	Diego Alves	Flamengo	Goleiro	7.7099999999993205
182	Maycon	Corinthians	Meia	7.689999999999856
183	Robinho	Cruzeiro	Meia	7.680000000000252
184	Vladimir Hernández	Santos	Atacante	7.650000000000722
185	Arrascaeta	Cruzeiro	Meia	7.639999999999573
186	Ribamar	Atlético-PR	Atacante	7.62000000000008
187	Rafael Vaz	Flamengo	Zagueiro	7.51999999999992
188	Roger Carvalho	Atlético-GO	Zagueiro	7.509999999999644
189	Marcão Silva	Atlético-GO	Meia	7.5
190	Jailson	Palmeiras	Goleiro	7.450000000000101
191	Sassá	Cruzeiro	Atacante	7.43000000000025
192	Guilherme	Botafogo	Atacante	7.380000000000003
193	Matheus Galdezani	Coritiba	Meia	7.380000000000003
194	Willian	Palmeiras	Atacante	7.369999999999994
195	Durval	Sport	Zagueiro	7.369999999999994
196	William Matheus	Coritiba	Lateral	7.31999999999975
197	Neilton	Vitória	Atacante	7.31999999999975
198	Mayke	Palmeiras	Lateral	7.29000000000067
199	Buffarini	São Paulo	Lateral	7.2799999999994895
200	Maicon	Grêmio	Meia	7.25999999999956
201	Renato Cajá	Ponte Preta	Meia	7.200000000000206
202	Rafael	Cruzeiro	Goleiro	7.189999999999684
203	Victor Ramos	Chapecoense	Zagueiro	7.189999999999684
204	Jonas	Coritiba	Meia	7.160000000000173
205	Wellington Nem	São Paulo	Atacante	7.130000000000095
206	André Lima	Vitória	Atacante	7.099999999999335
207	Juan	Flamengo	Zagueiro	7.020000000000141
208	Hudson	Cruzeiro	Meia	6.979999999999839
209	Tchê Tchê	Palmeiras	Meia	6.93999999999959
210	Naldo	Ponte Preta	Meia	6.919999999999113
211	Trauco	Flamengo	Lateral	6.919999999999113
212	Zé Roberto	Palmeiras	Lateral	6.880000000000192
213	Maicosuel	São Paulo	Meia	6.880000000000192
214	Renê	Flamengo	Lateral	6.880000000000192
215	Andrigo	Atlético-GO	Meia	6.7799999999995375
216	Betão	Avaí	Zagueiro	6.7799999999995375
217	Thomás	Sport	Meia	6.709999999999348
218	Sidão	São Paulo	Goleiro	6.669999999999145
219	Paulinho	Atlético-GO	Meia	6.650000000000611
220	Michel Bastos	Palmeiras	Meia	6.599999999999395
221	Róger Guedes	Palmeiras	Atacante	6.459999999999357
222	Rafinha	Cruzeiro	Meia	6.45000000000051
223	Luiz Otávio 	Chapecoense	Zagueiro	6.400000000000579
224	Douglas Grolli	Chapecoense	Zagueiro	6.319999999999756
225	Euller 	Vitória	Lateral	6.310000000000543
226	Copete	Santos	Atacante	6.290000000000637
227	Marcio	Coritiba	Zagueiro	6.279999999999593
228	Renato	Santos	Meia	6.270000000000377
229	Keno	Palmeiras	Atacante	6.229999999999623
230	Seijas	Chapecoense	Meia	6.209999999999367
231	Thiago Santos	Palmeiras	Meia	6.200000000000501
232	Eduardo	Bahia	Lateral	6.1699999999992166
233	Rogério	Sport	Atacante	6.130000000000286
