index	Jogador	Time	Posicao	preco_cartoleta
376	Marquinhos	Avaí	Meia	4.040000000000505
377	Danilo	Corinthians	Meia	4.040000000000505
378	Lucas Fernandes	São Paulo	Meia	4.0
379	Pedro	Fluminense	Atacante	4.0
380	Lucas Lima	Santos	Meia	4.0
381	Lucas Fernandes	Atlético-PR	Atacante	3.9900000000001303
382	Erazo	Atlético-MG	Zagueiro	3.979999999999657
383	João Paulo	Botafogo	Meia	3.959999999999502
384	Rafael Marques	Cruzeiro	Atacante	3.9500000000003723
385	Renato Chaves	Fluminense	Zagueiro	3.9199999999997694
386	Elicarlos	Chapecoense	Meia	3.9199999999997694
387	Éderson	Atlético-PR	Atacante	3.900000000000017
388	Paulo André	Atlético-PR	Zagueiro	3.900000000000017
389	Penilla	Chapecoense	Atacante	3.8700000000001427
390	Camacho	Corinthians	Meia	3.8500000000000023
391	Samuel Xavier	Sport	Lateral	3.840000000000126
392	Breno Lopes	Atlético-GO	Lateral	3.830000000000195
393	Jailson	Grêmio	Meia	3.8199999999997867
394	Tiago Real	Coritiba	Meia	3.7999999999996414
395	João Paulo	Avaí	Lateral	3.75
396	Pedro Castro	Avaí	Meia	3.7000000000003483
397	Niltinho	Atlético-GO	Atacante	3.6900000000000013
398	Breno	Vasco	Zagueiro	3.6699999999998725
399	Raphael Veiga	Palmeiras	Meia	3.6499999999999186
400	Jhemerson	Vitória	Meia	3.6200000000002226
401	Moisés Ribeiro	Chapecoense	Meia	3.6100000000002526
402	Hyoran	Palmeiras	Meia	3.590000000000124
403	Thalles	Vasco	Atacante	3.5800000000000867
404	Beto da Silva	Grêmio	Atacante	3.5800000000000867
405	Judivan 	Cruzeiro	Atacante	3.5800000000000867
406	Joel	Avaí	Atacante	3.5699999999997925
407	José Welison	Vitória	Meia	3.559999999999951
408	Iago	Coritiba	Atacante	3.5499999999996676
409	Lenis	Sport	Atacante	3.5499999999996676
410	Erik	Palmeiras	Atacante	3.530000000000182
411	Caju	Santos	Lateral	3.5
412	Escudero	Vasco	Meia	3.5
413	Jadson	Ponte Preta	Meia	3.4899999999999194
414	Bruno Brígido	Coritiba	Goleiro	3.4799999999996705
415	Luanzinho	Avaí	Meia	3.4599999999995563
416	Murilo	Cruzeiro	Zagueiro	3.4599999999995563
417	Jonatan Gomez	São Paulo	Meia	3.440000000000096
418	Fillipe Soutto	Vitória	Meia	3.4300000000002044
419	Arroyo	Grêmio	Atacante	3.419999999999991
420	Jael	Grêmio	Atacante	3.4099999999998762
421	Rodrigo Becão	Bahia	Zagueiro	3.4099999999998762
422	João Paulo	Bahia	Atacante	3.350000000000219
423	Matheus Jesus	Santos	Meia	3.340000000000123
424	Helton Leite	Botafogo	Goleiro	3.3199999999997987
425	Gilberto	São Paulo	Atacante	3.3199999999997987
426	Cristian	Grêmio	Meia	3.3199999999997987
427	Leandro Donizete	Santos	Meia	3.3199999999997987
428	Edinho	Coritiba	Meia	3.3099999999998486
429	Renan Fonseca	Botafogo	Zagueiro	3.2999999999996974
430	Rodrigo	Sport	Meia	3.270000000000323
431	Nicolas	Atlético-PR	Lateral	3.270000000000323
432	Douglas	Chapecoense	Zagueiro	3.270000000000323
433	Anderson	Coritiba	Meia	3.25
434	Jesiel	Atlético-MG	Zagueiro	3.2099999999995896
435	Cascardo	Atlético-PR	Lateral	3.1700000000000665
436	Kazim	Corinthians	Atacante	3.1700000000000665
437	Robert 	Fluminense	Meia	3.1499999999997477
438	Fellipe Bastos	Corinthians	Meia	3.1399999999997963
439	Dudu Cearense	Botafogo	Meia	3.1399999999997963
440	Kaio	Grêmio	Meia	3.1399999999997963
441	Lennon	Cruzeiro	Lateral	3.0900000000001215
442	Jean Patrick	Ponte Preta	Lateral	3.0799999999999335
443	Leandrinho	Botafogo	Meia	3.0699999999998058
444	Eduardo Henrique	Atlético-PR	Meia	3.0699999999998058
445	Lucas Paquetá	Flamengo	Meia	3.059999999999858
446	Willians	Avaí	Atacante	3.059999999999858
447	Lugano	São Paulo	Zagueiro	3.049999999999732
448	Wesley	Sport	Meia	3.0300000000002556
449	Matheus Sales	Bahia	Meia	3.0300000000002556
450	Moisés	Corinthians	Lateral	3.0200000000003135
451	Orinho	Santos	Lateral	3.0200000000003135
452	Lucas	Fluminense	Lateral	3.0
453	Osman	Chapecoense	Atacante	2.989999999999813
454	Lucas Rocha	Vasco	Zagueiro	2.989999999999813
455	Marcos Junior	Fluminense	Atacante	2.9799999999996882
456	João Paulo	Santos	Goleiro	2.9699999999997524
457	Rodrigão	Atlético-MG	Zagueiro	2.9699999999997524
458	Léo Cittadini	Santos	Meia	2.9699999999997524
459	Lucas Otávio 	Avaí	Meia	2.9599999999996287
460	Marlon Freitas	Fluminense	Meia	2.9400000000001274
461	Ricardo Silva	Atlético-GO	Zagueiro	2.9400000000001274
462	Antônio Carlos 	Palmeiras	Zagueiro	2.90999999999988
463	Rodrigo Ramos	Coritiba	Lateral	2.889999999999829
464	Denilson	São Paulo	Atacante	2.8600000000001664
465	Nonoca	Cruzeiro	Meia	2.829999999999934
466	Leonardo	Grêmio	Lateral	2.8199999999998147
467	Jordi	Vasco	Goleiro	2.8099999999998904
468	Lucas Marques	Chapecoense	Meia	2.8099999999998904
469	Paulo Roberto	Corinthians	Meia	2.7999999999997733
470	Fernandes	Botafogo	Meia	2.7999999999997733
471	Conrado	Grêmio	Meia	2.7999999999997733
472	Éder Militão	São Paulo	Meia	2.7399999999998155
473	Ronaldo	Atlético-GO	Meia	2.7199999999997897
474	Nogueira	Fluminense	Zagueiro	2.7199999999997897
475	Jorge Mendoza	Ponte Preta	Meia	2.690000000000092
476	Cleberson	Atlético-PR	Zagueiro	2.690000000000092
477	Leonan	Atlético-MG	Lateral	2.690000000000092
478	Silva	Atlético-GO	Meia	2.6700000000000657
479	Yago	Vitória	Meia	2.6599999999998825
480	Juninho Capixaba	Bahia	Lateral	2.610000000000127
481	Gabriel	Flamengo	Atacante	2.5900000000001167
482	Yan	Coritiba	Meia	2.5799999999999343
483	Léo Artur	Ponte Preta	Meia	2.5400000000002882
484	Eduardo Bauermann	Atlético-GO	Zagueiro	2.520000000000289
485	Rafael Galhardo	Cruzeiro	Lateral	2.5
486	Eder Luis	Vasco	Atacante	2.489999999999819
487	Keirrison	Coritiba	Atacante	2.469999999999835
488	Araruna	São Paulo	Meia	2.459999999999731
489	Júlio César 	Chapecoense	Atacante	2.440000000000049
490	Robinho	Fluminense	Atacante	2.430000000000169
491	Jonathan	Atlético-GO	Lateral	2.430000000000169
492	Vinicius Junior	Flamengo	Atacante	2.4200000000000648
493	Bruno Bispo	Vitória	Zagueiro	2.4200000000000648
494	Léo	Fluminense	Lateral	2.4099999999998856
495	Raniel	Cruzeiro	Atacante	2.3999999999997823
496	Wellington Simião	Avaí	Meia	2.389999999999915
497	Jean Pineda	Vitória	Atacante	2.379999999999816
498	Shaylon	São Paulo	Meia	2.3700000000001817
499	André Castro	Atlético-GO	Meia	2.309999999999977
500	Alan Ruschel	Chapecoense	Lateral	2.299999999999882
