pontuacao	frequencia	media
-7	0.0002	-0.20098000000000008
-6	0.0006	-0.20098000000000008
-5	0.0036	-0.20098000000000008
-4	0.0098	-0.20098000000000008
-3	0.0372	-0.20098000000000008
-2	0.1014	-0.20098000000000008
-1	0.1948	-0.20098000000000008
0	0.231	-0.20098000000000008
1	0.1922	-0.20098000000000008
2	0.119	-0.20098000000000008
3	0.0688	-0.20098000000000008
4	0.0246	-0.20098000000000008
5	0.012	-0.20098000000000008
6	0.0036	-0.20098000000000008
7	0.0008	-0.20098000000000008
8	0.0002	-0.20098000000000008
