pontuacao	frequencia	media
-10	0.0006	3.4000200000000893
-9	0.0004	3.4000200000000893
-8	0.0026	3.4000200000000893
-7	0.0018	3.4000200000000893
-6	0.0096	3.4000200000000893
-5	0.0062	3.4000200000000893
-4	0.034	3.4000200000000893
-3	0.0166	3.4000200000000893
-2	0.0718	3.4000200000000893
-1	0.0566	3.4000200000000893
0	0.0892	3.4000200000000893
1	0.102	3.4000200000000893
2	0.038	3.4000200000000893
3	0.108	3.4000200000000893
4	0.0732	3.4000200000000893
5	0.0502	3.4000200000000893
6	0.092	3.4000200000000893
7	0.0328	3.4000200000000893
8	0.044	3.4000200000000893
9	0.0496	3.4000200000000893
10	0.018	3.4000200000000893
11	0.0296	3.4000200000000893
12	0.0186	3.4000200000000893
13	0.0128	3.4000200000000893
14	0.0144	3.4000200000000893
15	0.0074	3.4000200000000893
16	0.0054	3.4000200000000893
17	0.0044	3.4000200000000893
18	0.0022	3.4000200000000893
19	0.0034	3.4000200000000893
20	0.0014	3.4000200000000893
21	0.0004	3.4000200000000893
22	0.0008	3.4000200000000893
23	0.0006	3.4000200000000893
24	0.0008	3.4000200000000893
25	0.0004	3.4000200000000893
26	0.0	3.4000200000000893
