pontuacao	frequencia	media
-6	0.0002	3.8741200000000435
-5	0.0006	3.8741200000000435
-4	0.001	3.8741200000000435
-3	0.0074	3.8741200000000435
-2	0.0228	3.8741200000000435
-1	0.0564	3.8741200000000435
0	0.1598	3.8741200000000435
1	0.1334	3.8741200000000435
2	0.1152	3.8741200000000435
3	0.0662	3.8741200000000435
4	0.0464	3.8741200000000435
5	0.0564	3.8741200000000435
6	0.0432	3.8741200000000435
7	0.0416	3.8741200000000435
8	0.0544	3.8741200000000435
9	0.046	3.8741200000000435
10	0.0382	3.8741200000000435
11	0.0202	3.8741200000000435
12	0.0158	3.8741200000000435
13	0.0144	3.8741200000000435
14	0.0106	3.8741200000000435
15	0.0114	3.8741200000000435
16	0.0084	3.8741200000000435
17	0.0064	3.8741200000000435
18	0.0068	3.8741200000000435
19	0.002	3.8741200000000435
20	0.0036	3.8741200000000435
21	0.0038	3.8741200000000435
22	0.0016	3.8741200000000435
23	0.0018	3.8741200000000435
24	0.0014	3.8741200000000435
25	0.0008	3.8741200000000435
26	0.001	3.8741200000000435
27	0.0004	3.8741200000000435
28	0.0002	3.8741200000000435
29	0.0	3.8741200000000435
30	0.0	3.8741200000000435
31	0.0	3.8741200000000435
32	0.0	3.8741200000000435
33	0.0	3.8741200000000435
34	0.0	3.8741200000000435
35	0.0	3.8741200000000435
36	0.0	3.8741200000000435
37	0.0	3.8741200000000435
38	0.0	3.8741200000000435
39	0.0	3.8741200000000435
40	0.0	3.8741200000000435
41	0.0	3.8741200000000435
42	0.0	3.8741200000000435
