pontuacao	frequencia	media
-6	0.0002	3.8751999999999827
-5	0.0	3.8751999999999827
-4	0.0028	3.8751999999999827
-3	0.0092	3.8751999999999827
-2	0.0248	3.8751999999999827
-1	0.0612	3.8751999999999827
0	0.088	3.8751999999999827
1	0.1126	3.8751999999999827
2	0.0966	3.8751999999999827
3	0.0922	3.8751999999999827
4	0.0844	3.8751999999999827
5	0.0842	3.8751999999999827
6	0.0716	3.8751999999999827
7	0.0648	3.8751999999999827
8	0.048	3.8751999999999827
9	0.0382	3.8751999999999827
10	0.0304	3.8751999999999827
11	0.024	3.8751999999999827
12	0.02	3.8751999999999827
13	0.0128	3.8751999999999827
14	0.0104	3.8751999999999827
15	0.0078	3.8751999999999827
16	0.0044	3.8751999999999827
17	0.0024	3.8751999999999827
18	0.003	3.8751999999999827
19	0.002	3.8751999999999827
20	0.001	3.8751999999999827
21	0.0006	3.8751999999999827
22	0.0012	3.8751999999999827
23	0.0006	3.8751999999999827
24	0.0002	3.8751999999999827
25	0.0002	3.8751999999999827
