pontuacao	frequencia	media
-5	0.0	3.3118399999999957
-4	0.0006	3.3118399999999957
-3	0.0084	3.3118399999999957
-2	0.0322	3.3118399999999957
-1	0.0768	3.3118399999999957
0	0.1262	3.3118399999999957
1	0.1356	3.3118399999999957
2	0.1084	3.3118399999999957
3	0.0766	3.3118399999999957
4	0.065	3.3118399999999957
5	0.0722	3.3118399999999957
6	0.0664	3.3118399999999957
7	0.0478	3.3118399999999957
8	0.0462	3.3118399999999957
9	0.0344	3.3118399999999957
10	0.0222	3.3118399999999957
11	0.019	3.3118399999999957
12	0.019	3.3118399999999957
13	0.0124	3.3118399999999957
14	0.009	3.3118399999999957
15	0.0042	3.3118399999999957
16	0.0044	3.3118399999999957
17	0.0038	3.3118399999999957
18	0.0024	3.3118399999999957
19	0.0016	3.3118399999999957
20	0.0008	3.3118399999999957
21	0.0008	3.3118399999999957
22	0.0014	3.3118399999999957
23	0.0006	3.3118399999999957
24	0.0006	3.3118399999999957
25	0.0002	3.3118399999999957
26	0.0004	3.3118399999999957
27	0.0	3.3118399999999957
28	0.0	3.3118399999999957
