pontuacao	frequencia	media
-12	0.0002	3.1097399999999964
-11	0.0	3.1097399999999964
-10	0.001	3.1097399999999964
-9	0.0014	3.1097399999999964
-8	0.0032	3.1097399999999964
-7	0.005	3.1097399999999964
-6	0.0074	3.1097399999999964
-5	0.0222	3.1097399999999964
-4	0.0234	3.1097399999999964
-3	0.042	3.1097399999999964
-2	0.058	3.1097399999999964
-1	0.0932	3.1097399999999964
0	0.1056	3.1097399999999964
1	0.1028	3.1097399999999964
2	0.0816	3.1097399999999964
3	0.0554	3.1097399999999964
4	0.0368	3.1097399999999964
5	0.0254	3.1097399999999964
6	0.0358	3.1097399999999964
7	0.0516	3.1097399999999964
8	0.0532	3.1097399999999964
9	0.0468	3.1097399999999964
10	0.0354	3.1097399999999964
11	0.0198	3.1097399999999964
12	0.012	3.1097399999999964
13	0.0112	3.1097399999999964
14	0.0098	3.1097399999999964
15	0.0086	3.1097399999999964
16	0.0098	3.1097399999999964
17	0.011	3.1097399999999964
18	0.008	3.1097399999999964
19	0.0042	3.1097399999999964
20	0.0038	3.1097399999999964
21	0.002	3.1097399999999964
22	0.002	3.1097399999999964
23	0.0034	3.1097399999999964
24	0.0028	3.1097399999999964
25	0.0018	3.1097399999999964
26	0.0006	3.1097399999999964
27	0.0004	3.1097399999999964
28	0.0002	3.1097399999999964
29	0.0004	3.1097399999999964
30	0.0002	3.1097399999999964
31	0.0	3.1097399999999964
32	0.0002	3.1097399999999964
33	0.0002	3.1097399999999964
