pontuacao	frequencia	media
-4	0.0002	10.683399999999994
-3	0.0014	10.683399999999994
-2	0.0036	10.683399999999994
-1	0.016	10.683399999999994
0	0.0334	10.683399999999994
1	0.0392	10.683399999999994
2	0.044	10.683399999999994
3	0.0454	10.683399999999994
4	0.0418	10.683399999999994
5	0.044	10.683399999999994
6	0.0446	10.683399999999994
7	0.0466	10.683399999999994
8	0.0546	10.683399999999994
9	0.0568	10.683399999999994
10	0.0558	10.683399999999994
11	0.052	10.683399999999994
12	0.0472	10.683399999999994
13	0.0438	10.683399999999994
14	0.0358	10.683399999999994
15	0.0336	10.683399999999994
16	0.0304	10.683399999999994
17	0.0338	10.683399999999994
18	0.027	10.683399999999994
19	0.0218	10.683399999999994
20	0.0238	10.683399999999994
21	0.0162	10.683399999999994
22	0.0138	10.683399999999994
23	0.0138	10.683399999999994
24	0.0124	10.683399999999994
25	0.0124	10.683399999999994
26	0.0084	10.683399999999994
27	0.009	10.683399999999994
28	0.0066	10.683399999999994
29	0.005	10.683399999999994
30	0.0052	10.683399999999994
31	0.003	10.683399999999994
32	0.0034	10.683399999999994
33	0.0022	10.683399999999994
34	0.0026	10.683399999999994
35	0.001	10.683399999999994
36	0.0014	10.683399999999994
37	0.0016	10.683399999999994
38	0.0006	10.683399999999994
39	0.0004	10.683399999999994
40	0.0008	10.683399999999994
41	0.0008	10.683399999999994
42	0.0004	10.683399999999994
43	0.0004	10.683399999999994
44	0.0002	10.683399999999994
45	0.0	10.683399999999994
46	0.0004	10.683399999999994
47	0.0002	10.683399999999994
48	0.0	10.683399999999994
49	0.0	10.683399999999994
50	0.0006	10.683399999999994
51	0.0002	10.683399999999994
52	0.0	10.683399999999994
53	0.0	10.683399999999994
54	0.0002	10.683399999999994
55	0.0	10.683399999999994
