pontuacao	frequencia	media
-7	0.0004	2.4383199999999983
-6	0.0014	2.4383199999999983
-5	0.0036	2.4383199999999983
-4	0.011	2.4383199999999983
-3	0.0258	2.4383199999999983
-2	0.0562	2.4383199999999983
-1	0.0858	2.4383199999999983
0	0.114	2.4383199999999983
1	0.1182	2.4383199999999983
2	0.1132	2.4383199999999983
3	0.0922	2.4383199999999983
4	0.0798	2.4383199999999983
5	0.0726	2.4383199999999983
6	0.0552	2.4383199999999983
7	0.0452	2.4383199999999983
8	0.0352	2.4383199999999983
9	0.0288	2.4383199999999983
10	0.0176	2.4383199999999983
11	0.0142	2.4383199999999983
12	0.0104	2.4383199999999983
13	0.0052	2.4383199999999983
14	0.0046	2.4383199999999983
15	0.002	2.4383199999999983
16	0.0018	2.4383199999999983
17	0.0022	2.4383199999999983
18	0.0012	2.4383199999999983
19	0.0006	2.4383199999999983
20	0.001	2.4383199999999983
21	0.0002	2.4383199999999983
22	0.0002	2.4383199999999983
23	0.0	2.4383199999999983
24	0.0	2.4383199999999983
