pontuacao	frequencia	media
-13	0.0	4.044320000000152
-12	0.001	4.044320000000152
-11	0.0	4.044320000000152
-10	0.0022	4.044320000000152
-9	0.001	4.044320000000152
-8	0.0042	4.044320000000152
-7	0.0038	4.044320000000152
-6	0.0146	4.044320000000152
-5	0.0138	4.044320000000152
-4	0.026	4.044320000000152
-3	0.0348	4.044320000000152
-2	0.043	4.044320000000152
-1	0.0542	4.044320000000152
0	0.0554	4.044320000000152
1	0.0662	4.044320000000152
2	0.0734	4.044320000000152
3	0.0726	4.044320000000152
4	0.0836	4.044320000000152
5	0.0624	4.044320000000152
6	0.0596	4.044320000000152
7	0.0658	4.044320000000152
8	0.0382	4.044320000000152
9	0.0476	4.044320000000152
10	0.0388	4.044320000000152
11	0.0254	4.044320000000152
12	0.0284	4.044320000000152
13	0.0232	4.044320000000152
14	0.0128	4.044320000000152
15	0.0144	4.044320000000152
16	0.0108	4.044320000000152
17	0.0072	4.044320000000152
18	0.0046	4.044320000000152
19	0.0022	4.044320000000152
20	0.0024	4.044320000000152
21	0.0018	4.044320000000152
22	0.0014	4.044320000000152
23	0.0014	4.044320000000152
24	0.0006	4.044320000000152
25	0.0004	4.044320000000152
26	0.0	4.044320000000152
27	0.0002	4.044320000000152
28	0.0	4.044320000000152
29	0.0	4.044320000000152
30	0.0	4.044320000000152
