pontuacao	frequencia	media
-3	0.0006	4.247600000000037
-2	0.0046	4.247600000000037
-1	0.0436	4.247600000000037
0	0.1198	4.247600000000037
1	0.145	4.247600000000037
2	0.1436	4.247600000000037
3	0.1052	4.247600000000037
4	0.0692	4.247600000000037
5	0.0436	4.247600000000037
6	0.024	4.247600000000037
7	0.0244	4.247600000000037
8	0.0418	4.247600000000037
9	0.0534	4.247600000000037
10	0.052	4.247600000000037
11	0.0356	4.247600000000037
12	0.024	4.247600000000037
13	0.0134	4.247600000000037
14	0.0068	4.247600000000037
15	0.0054	4.247600000000037
16	0.0096	4.247600000000037
17	0.0084	4.247600000000037
18	0.0102	4.247600000000037
19	0.0044	4.247600000000037
20	0.003	4.247600000000037
21	0.0022	4.247600000000037
22	0.0008	4.247600000000037
23	0.0002	4.247600000000037
24	0.0002	4.247600000000037
25	0.0008	4.247600000000037
26	0.0014	4.247600000000037
27	0.0014	4.247600000000037
28	0.0006	4.247600000000037
29	0.0002	4.247600000000037
30	0.0	4.247600000000037
31	0.0	4.247600000000037
32	0.0	4.247600000000037
33	0.0002	4.247600000000037
34	0.0002	4.247600000000037
