pontuacao	frequencia	media
-13	0.0	-0.2808599999999918
-12	0.0004	-0.2808599999999918
-11	0.0	-0.2808599999999918
-10	0.0006	-0.2808599999999918
-9	0.0	-0.2808599999999918
-8	0.0056	-0.2808599999999918
-7	0.0	-0.2808599999999918
-6	0.0336	-0.2808599999999918
-5	0.0	-0.2808599999999918
-4	0.0862	-0.2808599999999918
-3	0.0	-0.2808599999999918
-2	0.2124	-0.2808599999999918
-1	0.0004	-0.2808599999999918
0	0.311	-0.2808599999999918
1	0.0016	-0.2808599999999918
2	0.2198	-0.2808599999999918
3	0.0024	-0.2808599999999918
4	0.0886	-0.2808599999999918
5	0.0052	-0.2808599999999918
6	0.0244	-0.2808599999999918
7	0.006	-0.2808599999999918
8	0.0	-0.2808599999999918
9	0.001	-0.2808599999999918
10	0.0	-0.2808599999999918
11	0.0004	-0.2808599999999918
