pontuacao	frequencia	media
-2	0.0004	2.96608000000005
-1	0.0408	2.96608000000005
0	0.3262	2.96608000000005
1	0.0382	2.96608000000005
2	0.1476	2.96608000000005
3	0.0202	2.96608000000005
4	0.0516	2.96608000000005
5	0.1658	2.96608000000005
6	0.022	2.96608000000005
7	0.0666	2.96608000000005
8	0.0094	2.96608000000005
9	0.0186	2.96608000000005
10	0.0432	2.96608000000005
11	0.0062	2.96608000000005
12	0.0196	2.96608000000005
13	0.0034	2.96608000000005
14	0.0048	2.96608000000005
15	0.0084	2.96608000000005
16	0.0004	2.96608000000005
17	0.0042	2.96608000000005
18	0.0006	2.96608000000005
19	0.0006	2.96608000000005
20	0.0008	2.96608000000005
21	0.0002	2.96608000000005
22	0.0	2.96608000000005
23	0.0	2.96608000000005
24	0.0	2.96608000000005
