pontuacao	frequencia	media
0	0.3864	4.204820000000125
1	0.2094	4.204820000000125
2	0.0084	4.204820000000125
3	0.0	4.204820000000125
4	0.0	4.204820000000125
5	0.0	4.204820000000125
6	0.0	4.204820000000125
7	0.0	4.204820000000125
8	0.1874	4.204820000000125
9	0.1106	4.204820000000125
10	0.0028	4.204820000000125
11	0.0	4.204820000000125
12	0.0	4.204820000000125
13	0.0	4.204820000000125
14	0.0	4.204820000000125
15	0.0	4.204820000000125
16	0.0462	4.204820000000125
17	0.0294	4.204820000000125
18	0.0008	4.204820000000125
19	0.0	4.204820000000125
20	0.0	4.204820000000125
21	0.0	4.204820000000125
22	0.0	4.204820000000125
23	0.0	4.204820000000125
24	0.0082	4.204820000000125
25	0.0076	4.204820000000125
26	0.0	4.204820000000125
27	0.0	4.204820000000125
28	0.0	4.204820000000125
29	0.0	4.204820000000125
30	0.0	4.204820000000125
31	0.0	4.204820000000125
32	0.0022	4.204820000000125
33	0.0004	4.204820000000125
34	0.0	4.204820000000125
35	0.0	4.204820000000125
36	0.0	4.204820000000125
37	0.0	4.204820000000125
38	0.0	4.204820000000125
39	0.0	4.204820000000125
