pontuacao	frequencia	media
-12	0.0002	0.1934199999999997
-11	0.0	0.1934199999999997
-10	0.0004	0.1934199999999997
-9	0.0	0.1934199999999997
-8	0.0016	0.1934199999999997
-7	0.0022	0.1934199999999997
-6	0.0092	0.1934199999999997
-5	0.016	0.1934199999999997
-4	0.0318	0.1934199999999997
-3	0.0628	0.1934199999999997
-2	0.0992	0.1934199999999997
-1	0.1416	0.1934199999999997
0	0.1544	0.1934199999999997
1	0.1444	0.1934199999999997
2	0.1094	0.1934199999999997
3	0.0746	0.1934199999999997
4	0.0456	0.1934199999999997
5	0.0372	0.1934199999999997
6	0.0262	0.1934199999999997
7	0.0184	0.1934199999999997
8	0.009	0.1934199999999997
9	0.0078	0.1934199999999997
10	0.0036	0.1934199999999997
11	0.002	0.1934199999999997
12	0.001	0.1934199999999997
13	0.0004	0.1934199999999997
14	0.0004	0.1934199999999997
15	0.0002	0.1934199999999997
16	0.0002	0.1934199999999997
