pontuacao	frequencia	media
-4	0.0006	3.2121799999999956
-3	0.007	3.2121799999999956
-2	0.0284	3.2121799999999956
-1	0.0636	3.2121799999999956
0	0.1074	3.2121799999999956
1	0.1196	3.2121799999999956
2	0.122	3.2121799999999956
3	0.0994	3.2121799999999956
4	0.0912	3.2121799999999956
5	0.0854	3.2121799999999956
6	0.0696	3.2121799999999956
7	0.053	3.2121799999999956
8	0.0422	3.2121799999999956
9	0.0346	3.2121799999999956
10	0.0254	3.2121799999999956
11	0.013	3.2121799999999956
12	0.0108	3.2121799999999956
13	0.01	3.2121799999999956
14	0.006	3.2121799999999956
15	0.0044	3.2121799999999956
16	0.002	3.2121799999999956
17	0.0018	3.2121799999999956
18	0.0012	3.2121799999999956
19	0.0004	3.2121799999999956
20	0.0008	3.2121799999999956
21	0.0	3.2121799999999956
22	0.0	3.2121799999999956
23	0.0	3.2121799999999956
